Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y,Track 1_cam_3_x,Track 1_cam_3_y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
576.3055555555554,1273.1465093411996,NaN,NaN,452.0,1982.213812677389
586.7222222222222,1274.3756145526058,NaN,NaN,540.0,1963.822138126774
595.9814814814814,1278.062930186824,NaN,NaN,NaN,NaN
605.2407407407406,1281.7502458210422,NaN,NaN,698.0,1931.1258278145697
614.4999999999999,1285.4375614552605,NaN,NaN,774.0,1912.7341532639546
624.9166666666665,1290.353982300885,NaN,NaN,842.0,1898.4295175023651
636.4907407407406,1292.812192723697,NaN,NaN,NaN,NaN
648.0648148148148,1296.4995083579156,NaN,NaN,976.0,1869.8202459791864
657.324074074074,1300.1868239921337,NaN,NaN,1040.0,1853.4720908230843
668.898148148148,1305.1032448377582,NaN,NaN,NaN,NaN
680.4722222222222,1310.0196656833825,NaN,NaN,1160.0,1826.9063386944183
692.0462962962962,1313.7069813176008,NaN,NaN,1216.0,1810.5581835383161
701.3055555555554,1317.394296951819,NaN,NaN,1264.0,1794.210028382214
712.8796296296296,1321.0816125860374,NaN,NaN,NaN,NaN
724.4537037037037,1324.7689282202557,NaN,NaN,1362.0,1773.774834437086
737.1851851851851,1329.68534906588,NaN,NaN,1420.0,1759.4701986754967
748.7592592592592,1333.3726647000983,NaN,NaN,NaN,NaN
763.8055555555554,1338.2890855457226,NaN,NaN,NaN,NaN
776.537037037037,1340.747295968535,NaN,NaN,1550.0,1726.7738883632924
788.1111111111111,1345.6637168141592,NaN,NaN,1592.0,1716.5562913907283
800.8425925925926,1350.5801376597838,NaN,NaN,NaN,NaN
815.8888888888888,1354.267453294002,NaN,NaN,NaN,NaN
827.4629629629628,1357.9547689282203,NaN,NaN,1704.0,1685.903500473037
841.3518518518517,1360.4129793510324,NaN,NaN,1740.0,1673.6423841059602
854.0833333333333,1365.329400196657,NaN,NaN,NaN,NaN
869.1296296296296,1369.016715830875,NaN,NaN,NaN,NaN
881.8611111111111,1371.4749262536875,NaN,NaN,1840.0,1647.0766319772943
895.75,1375.1622418879056,NaN,NaN,1876.0,1630.728476821192
907.3240740740741,1377.6204523107178,NaN,NaN,1902.0,1624.597918637654
921.2129629629629,1382.5368731563422,NaN,NaN,NaN,NaN
938.5740740740741,1384.9950835791544,NaN,NaN,1964.0,1606.2062440870386
950.148148148148,1386.2241887905604,NaN,NaN,1994.0,1593.945127719962
962.8796296296296,1388.6823992133727,NaN,NaN,2022.0000000000002,1585.771050141911
975.6111111111111,1392.369714847591,NaN,NaN,NaN,NaN
990.6574074074074,1393.598820058997,NaN,NaN,2078.9799382716046,1569.4701986754965
1004.5462962962963,1396.0570304818093,NaN,NaN,2105.9861111111113,1560.6007568590348
1019.5925925925926,1399.7443461160274,NaN,NaN,2131.063271604938,1552.7168085777357
1033.4814814814813,1403.431661750246,NaN,NaN,NaN,NaN
1043.8981481481483,1404.660766961652,NaN,NaN,NaN,NaN
1058.9444444444443,1409.5771878072765,NaN,NaN,2206.29475308642,1526.1084831283506
1075.1481481481483,1413.2645034414945,NaN,NaN,2230.4074074074074,1517.2390413118887
1087.8796296296296,1415.7227138643068,NaN,NaN,NaN,NaN
1104.0833333333335,1415.7227138643068,NaN,NaN,NaN,NaN
1116.8148148148148,1419.410029498525,NaN,NaN,2297.9228395061727,1494.5726900031534
1134.1759259259259,1423.0973451327434,NaN,NaN,2319.141975308642,1485.7032481866918
1149.2222222222222,1425.5555555555557,NaN,NaN,NaN,NaN
1161.9537037037037,1428.0137659783677,NaN,NaN,NaN,NaN
1180.4722222222222,1430.47197640118,NaN,NaN,2380.8703703703704,1468.9498580889308
1194.361111111111,1432.9301868239922,NaN,NaN,2402.0895061728397,1461.0659098076314
1209.4074074074074,1434.1592920353983,NaN,NaN,NaN,NaN
1224.4537037037037,1436.6175024582105,NaN,NaN,NaN,NaN
1241.8148148148148,1437.8466076696166,NaN,NaN,NaN,NaN
1256.8611111111113,1437.8466076696166,NaN,NaN,2473.462962962963,1430.5156102175968
