Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y,Track 1_cam_3_x,Track 1_cam_3_y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1008.7325102880658,1085.1477657598602,1451.6378600823048,1091.2811415957112,2366.2909266110473,1032.948599783343
1027.218878600823,1092.8296733311483,1470.124228395062,1097.0298538841585,2376.9890564216703,1037.701172773131
NaN,NaN,1482.9843106995886,1099.4935877220646,2386.291777996126,1037.701172773131
1051.3315329218108,1095.3903091882444,NaN,NaN,2397.4550438854717,1038.6516873710887
1067.406635802469,1099.6580356167378,1513.5270061728397,1103.5998107852413,2403.5018129088676,1041.97848846394
NaN,NaN,1527.1908436213994,1105.242300010512,2411.4091262471543,1042.453745762919
1097.1455761316872,1107.339943188026,NaN,NaN,NaN,NaN
1114.0244341563787,1109.0470337594234,1558.5372942386834,1111.812256911595,2424.4329364513915,1047.6815760516856
NaN,NaN,1572.201131687243,1114.2759907495006,NaN,NaN
1136.5295781893003,1113.3147601879166,NaN,NaN,2439.7824270492424,1050.0578625465794
1155.0159465020577,1115.8753960450126,1601.1363168724283,1119.2034584253129,2448.620012544975,1051.9588917424946
NaN,NaN,1617.2114197530866,1121.667192263219,NaN,NaN
1185.5586419753085,1122.703758330602,NaN,NaN,2463.969503142826,1055.285692835346
1200.829989711934,1125.2643941876981,1646.1466049382718,1126.5946599390309,2479.318993740677,1056.2362074333037
NaN,NaN,1661.4179526748974,1128.2371491643016,NaN,NaN
1232.1764403292182,1128.6785753304928,NaN,NaN,NaN,NaN
1249.0552983539096,1132.0927564732876,1692.8090563557382,1131.2027547099294,2503.971205912983,1060.038265825134
NaN,NaN,1709.5539551897575,1132.913680986253,NaN,NaN
1279.5979938271605,1132.0927564732876,NaN,NaN,2523.041785140616,1060.5135231241127
1299.6918724279835,1136.3604829017809,1744.1600794467304,1134.054298503802,2531.879370636348,1062.414552320028
1317.374485596708,1137.2140281874797,1761.463141575217,1135.1949160213512,2542.112364368249,1062.414552320028
NaN,NaN,1776.5335505258342,1134.054298503802,NaN,NaN
1353.5434670781895,1137.2140281874797,NaN,NaN,2558.3921271235454,1062.8898096190067
1372.0298353909466,1136.3604829017809,1810.0233481938726,1135.1949160213512,2568.1599847767234,1062.414552320028
NaN,NaN,NaN,NaN,NaN,NaN
1408.198816872428,1137.2140281874797,1838.4896762117055,1133.4839897450274,2588.6259722405243,1061.939295021049
1425.8814300411523,1135.5069376160823,1859.1417181069958,1131.2027547099294,2597.9286938149794,1060.5135231241127
1443.5640432098767,1135.5069376160823,1876.4447802354823,1131.2027547099294,NaN,NaN
1462.8541666666667,1133.7998470446848,1888.724372713763,1128.9215196748312,NaN,NaN
1480.8046982167352,1130.907276909817,1906.0274348422495,1124.9293583634094,NaN,NaN
1498.1077603452218,1129.1290575646117,1919.981517203932,1123.7887408458603,2635.1395801128,1055.760950134325
