Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y,Track 1_cam_3_x,Track 1_cam_3_y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
3198.0,1641.7699115044247,NaN,NaN,3010.219064357567,1221.0915061242827
3132.0,1620.5309734513273,3063.384259259259,1299.519829564077,2990.683349051211,1213.9786287434601
3072.0,1605.6637168141594,3056.632716049383,1299.519829564077,2988.450695873342,1213.385888961725
3006.0,1586.5486725663718,3046.9876543209875,1300.5440839069156,2983.9853895176034,1212.2004093982546
2948.0,1571.6814159292035,3040.236111111111,1301.568338249754,2981.752736339734,1211.0149298347842
2888.0,1552.5663716814158,3030.591049382716,1300.5440839069156,2976.7292666895282,1209.8294502713138
2832.0,1533.4513274336284,3023.8395061728397,1299.519829564077,2973.3802869227247,1206.8657513626379
NaN,NaN,3015.1589506172836,1299.519829564077,2968.356817272519,1207.458491144373
2720.0,1503.7168141592922,3004.549382716049,1300.5440839069156,2964.449674211248,1204.494792235697
2662.0,1486.725663716814,2992.0108024691353,1299.519829564077,2957.75171467764,1202.7165728904915
2616.0,1469.7345132743362,2980.4367283950614,1297.4713208784005,2951.053755144032,1200.938353545286
NaN,NaN,2970.7916666666665,1298.4955752212388,2945.472122199359,1202.1238331087563
2516.0,1442.1238938053098,2959.217592592592,1298.4955752212388,2940.4486525491534,1199.1601342000804
2470.0,1427.2566371681417,2948.608024691358,1297.4713208784005,2936.541509487882,1196.7891750731396
2424.0,1410.2654867256635,2935.1049382716046,1295.4228121927235,2929.285386659807,1194.4182159461989
2384.0,1397.5221238938052,2921.6018518518513,1295.4228121927235,2922.5874271261996,1192.6399966009933
NaN,NaN,2910.0277777777774,1294.398557849885,2914.773141003657,1191.454517037523
2300.0,1369.9115044247787,2897.4891975308637,1292.3500491642085,2908.633344764517,1189.0835579105822
2262.0,1352.9203539823009,2885.91512345679,1290.3015404785315,2903.609875114311,1184.9343794384358
2224.0,1335.929203539823,2868.5540123456785,1286.204523107178,2896.9119155807034,1182.563420311495
NaN,NaN,2855.0509259259256,1283.1317600786626,2889.6557927526283,1177.8215020576135
NaN,NaN,2844.441358024691,1282.1075057358244,2885.1904863968903,1176.6360224941432
2122.0,1297.6991150442477,2829.009259259259,1280.0589970501474,2880.7251800411514,1173.079583803732
2090.0,1280.70796460177,2815.506172839506,1274.9377253359553,2873.4690572130767,1168.3376655498503
NaN,NaN,2802.967592592592,1272.8892166502785,2866.7710976794688,1164.188487077704
NaN,NaN,2791.3935185185182,1265.7194362504097,2860.0731381458613,1161.224788169028
2002.0,1240.353982300885,2781.7484567901233,1260.5981645362176,2856.7241583790574,1158.261089260352
1972.0,1225.4867256637167,2769.2098765432097,1256.5011471648638,NaN,NaN
1945.9999999999998,1210.6194690265488,2754.742283950617,1250.3556211078335,NaN,NaN
NaN,NaN,2744.1327160493825,1244.210095050803,2846.1190557841783,1142.849854935237
1892.0,1185.132743362832,2734.4876543209875,1236.0160603080956,2843.8864026063093,1138.1079366813556
1868.0,1170.2654867256638,2722.913580246913,1228.8462799082267,2841.6537494284403,1133.366018427474
1844.0,1151.1504424778761,2715.1975308641972,1219.627990822681,2841.0955861339726,1126.8458808283867
NaN,NaN,2705.5524691358023,1211.4339560799735,2840.5374228395053,1122.1039625745052
1800.0,1123.5398230088495,2698.8009259259256,1202.215666994428,2838.8629329561036,1114.3983454119477
1770.0,1108.6725663716816,2691.0848765432097,1189.924614880367,2836.072116483767,1108.4709475945958
1744.0,1091.6814159292035,2680.475308641975,1179.682071451983,2834.9557898948324,1100.7653304320384
NaN,NaN,2672.759259259259,1171.4880367092755,2834.397626600365,1095.4306723964214
1696.0,1061.9469026548672,2666.0077160493825,1156.1242215666994,2836.072116483767,1087.1323154521288
