Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y,Track 1_cam_3_x,Track 1_cam_3_y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
981.8888888888889,1123.402163225172,NaN,NaN,390.0,1391.6367076631977
987.6759259259259,1122.1730580137657,NaN,NaN,428.0,1387.549668874172
996.9351851851852,1125.860373647984,NaN,NaN,458.0,1387.549668874172
1003.8796296296296,1124.631268436578,NaN,NaN,498.00000000000006,1381.419110690634
1011.9814814814815,1125.860373647984,NaN,NaN,530.0,1383.4626300851467
1018.9259259259259,1128.3185840707963,NaN,NaN,NaN,NaN
1027.0277777777778,1129.5476892822023,NaN,NaN,600.0,1379.375591296121
1035.1296296296296,1130.7767944936083,NaN,NaN,630.0,1379.375591296121
1040.9166666666667,1133.2350049164206,NaN,NaN,662.0,1377.3320719016083
1046.7037037037037,1134.4641101278266,NaN,NaN,698.0,1375.2885525070956
1052.4907407407406,1135.6932153392327,NaN,NaN,726.0,1373.2450331125829
1059.4351851851852,1135.6932153392327,NaN,NaN,756.0,1375.2885525070956
1069.8518518518517,1136.922320550639,NaN,NaN,790.0,1369.1579943235572
1075.638888888889,1140.6096361848572,NaN,NaN,818.0,1369.1579943235572
1081.4259259259259,1143.0678466076693,NaN,NaN,844.0,1371.2015137180701
1088.3703703703704,1145.5260570304818,NaN,NaN,882.0,1365.0709555345318
1094.1574074074074,1147.9842674532938,NaN,NaN,902.0,1365.0709555345318
1102.2592592592594,1149.2133726646998,NaN,NaN,932.0,1365.0709555345318
1109.2037037037037,1151.671583087512,NaN,NaN,NaN,NaN
1114.9907407407406,1152.900688298918,NaN,NaN,986.0,1363.027436140019
1121.9351851851852,1155.3588987217304,NaN,NaN,1012.9814814814815,1364.0870387890254
1127.7222222222222,1157.8171091445424,NaN,NaN,1038.4444444444443,1365.2696310312203
1136.9814814814815,1159.0462143559487,NaN,NaN,1066.2222222222222,1361.7218543046358
1143.9259259259259,1161.504424778761,NaN,NaN,1090.5277777777778,1361.7218543046358
1149.712962962963,1163.962635201573,NaN,NaN,1115.9907407407406,1361.7218543046358
1157.8148148148148,1166.420845624385,NaN,NaN,1142.611111111111,1361.7218543046358
1164.7592592592594,1168.8790560471975,NaN,NaN,1166.9166666666665,1359.356669820246
1170.5462962962963,1170.1081612586036,NaN,NaN,1192.3796296296296,1361.7218543046358
1176.3333333333333,1172.5663716814156,NaN,NaN,NaN,NaN
1182.1203703703704,1175.0245821042279,NaN,NaN,1239.8333333333333,1361.7218543046358
1190.2222222222222,1178.7118977384462,NaN,NaN,1262.9814814814815,1361.7218543046358
1196.0092592592591,1181.1701081612584,NaN,NaN,1287.287037037037,1360.5392620624407
1205.2685185185185,1182.3992133726645,NaN,NaN,1311.5925925925926,1358.174077578051
1211.0555555555557,1183.6283185840705,NaN,NaN,1332.425925925926,1358.174077578051
1215.6851851851852,1186.0865290068828,146.0,2016.953642384106,NaN,NaN
1223.787037037037,1189.773844641101,204.0,2004.6925260170294,1381.037037037037,1359.356669820246
1231.888888888889,1191.0029498525073,252.0,1998.561967833491,1403.0277777777778,1356.9914853358564
1238.8333333333335,1192.2320550639133,294.0,1994.4749290444654,1423.861111111111,1356.9914853358564
1245.7777777777778,1197.1484759095379,342.0,1984.2573320719016,NaN,NaN
1252.7222222222222,1199.60668633235,NaN,NaN,1466.6851851851852,1356.9914853358564
1258.5092592592594,1202.064896755162,428.0,1969.9526963103121,1487.5185185185187,1358.174077578051
1264.2962962962963,1205.7522123893805,472.0,1961.7786187322613,NaN,NaN
1274.712962962963,1208.2104228121925,514.0,1955.648060548723,1530.3425925925926,1358.174077578051
1281.6574074074074,1210.6686332350046,560.0,1943.3869441816462,1552.3333333333335,1356.9914853358564
1287.4444444444446,1211.8977384464108,600.0,1935.212866603595,NaN,NaN
1292.0740740740741,1215.585054080629,640.0,1931.1258278145697,NaN,NaN
1301.3333333333335,1219.2723697148472,NaN,NaN,1613.675925925926,1356.9914853358564
1308.2777777777778,1221.7305801376597,716.0,1920.9082308420057,1631.0370370370372,1356.9914853358564
