Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y,Track 1_cam_3_x,Track 1_cam_3_y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
478.6898148148146,1254.357587676172,1340.0,1275.1561021759696,2589.5296222469897,1127.479033320875
498.13425925925907,1255.8325139298593,1372.0,1271.0690633869442,NaN,NaN
NaN,NaN,1404.0,1269.0255439924313,NaN,NaN
525.9120370370368,1258.782366437234,1437.3395061728397,1268.270261747083,NaN,NaN
537.0231481481479,1260.2572926909213,1468.203703703704,1267.2847682119207,NaN,NaN
545.3564814814813,1260.2572926909213,1498.1033950617286,1264.3282876064334,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
573.1342592592591,1261.7322189446086,1560.7962962962965,1262.3573005361086,2740.79187504763,1118.3540931804823
585.6342592592591,1260.2572926909213,1589.7314814814818,1258.415326395459,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
609.2453703703702,1261.7322189446086,1653.3888888888891,1258.415326395459,NaN,NaN
621.7453703703702,1260.2572926909213,1683.2885802469139,1253.4878587196467,NaN,NaN
638.4120370370368,1260.2572926909213,1713.1882716049386,1251.516871649322,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
666.1898148148147,1263.2071451982958,1775.8811728395065,1251.516871649322,2889.8214746704007,1110.9400793164132
685.6342592592591,1263.2071451982958,1805.7808641975312,1250.5313781141597,NaN,NaN
NaN,NaN,1836.6450617283954,1249.5458845789972,2930.009231872047,1109.2291530400896
720.3564814814813,1264.6820714519833,1867.5092592592596,1249.5458845789972,2951.2194370618045,1108.0885355225405
741.1898148148147,1263.2071451982958,1894.5154320987658,1243.6329233680228,2966.289846012422,1106.9479180049916
762.023148148148,1261.7322189446086,1924.4151234567903,1240.6764427625355,2984.709234729843,1104.0963742111187
785.6342592592591,1258.782366437234,1952.3858024691363,1236.734468621886,NaN,NaN
807.8564814814813,1255.8325139298593,1979.3919753086423,1233.7779880163987,NaN,NaN
837.023148148148,1251.4077351687974,2010.2561728395065,1226.8795332702618,NaN,NaN
863.412037037037,1248.4578826614227,2039.9593907178783,1222.4311249518205,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
916.3827160493826,1232.6433956079977,NaN,NaN,NaN,NaN
946.2824074074073,1227.5221238938057,2116.4277620598996,1206.4624797061333,NaN,NaN
969.4305555555554,1221.376597836775,2143.7777634887975,1196.1969220481915,NaN,NaN
1010.9043209876543,1212.1583087512295,2166.662458561957,1188.7829081841223,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1047.5555555555554,1191.6732218944612,2213.548175297211,1167.6814841094642,NaN,NaN
1077.4552469135801,1178.3579154375618,2239.2236868427067,1154.5643826576497,NaN,NaN
1127.6095679012344,1158.8970829236318,2258.2012388545954,1144.8691337584826,NaN,NaN
