Track 1_x,Track 1_y,Track 1_z
NaN,NaN,NaN
NaN,NaN,NaN
9.629055193906268,-15.723937088440866,-2.9364688637428134
9.44046514088835,-15.597954770363584,-2.958875616875479
NaN,NaN,NaN
9.056407152890637,-15.363365727876332,-2.9924919954943388
8.854260870604007,-15.245109424936965,-2.9952657689035473
8.67680481274835,-15.125304729390942,-3.0164672963457053
NaN,NaN,NaN
8.305614382058952,-14.867469908641441,-3.063207619933576
8.096601924976072,-14.75136578224742,-3.0590132653691917
NaN,NaN,NaN
7.703560020223677,-14.49419148144323,-3.0935551959249232
7.507146671259525,-14.367831017280395,-3.089044604253775
7.326049731167973,-14.262733661529866,-3.0664497533111987
NaN,NaN,NaN
6.944210157900091,-14.01581723114616,-3.103084732316499
6.694288706365015,-13.874048091107174,-3.102904620768289
NaN,NaN,NaN
NaN,NaN,NaN
6.117151138957541,-13.483041316801119,-3.1346578805739127
5.906945830020046,-13.362617770301119,-3.1359672595469905
NaN,NaN,NaN
NaN,NaN,NaN
5.321941678553136,-12.984972140264153,-3.1417744263314473
5.120491684160255,-12.85573020128249,-3.1275236257814254
NaN,NaN,NaN
NaN,NaN,NaN
4.515381248711804,-12.48243637815455,-3.128686503849712
4.282311216599149,-12.356084263307082,-3.0719793223093776
4.108163217766527,-12.252928534599528,-3.074844625786556
NaN,NaN,NaN
3.6760321163018532,-11.985255249008151,-3.060750899692181
3.4568244490440767,-11.883278276663281,-3.0102608518137366
3.246241018352834,-11.774731280693649,-2.9921938574821945
NaN,NaN,NaN
2.8008040218016053,-11.544991739267672,-2.956627128142185
2.5819886615257155,-11.4338662934144,-2.9292784706731867
2.372410352332964,-11.317251015457114,-2.911396297476223
NaN,NaN,NaN
NaN,NaN,NaN
1.7247540296931376,-11.019545917758792,-2.7980635247438754
1.5047723144841583,-10.903733789459084,-2.7647536251761378
NaN,NaN,NaN
NaN,NaN,NaN
0.8740226420925891,-10.61676152679674,-2.663039010828755
0.6622951999876728,-10.503290169861005,-2.6230959396449256
NaN,NaN,NaN
NaN,NaN,NaN
0.03586520084224414,-10.212488379697463,-2.5600356785979734
-0.1778649311476061,-10.13210006856699,-2.509797895069437
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.9500443201810468,-9.787408054321434,-2.321277800766359
-1.1629982643693508,-9.699236408982394,-2.2595702778179643
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-1.8799417303007895,-9.3834259724492,-2.004439314218431
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-2.583275947718942,-9.082214342222494,-1.7175224946612657
-2.56861189801164,-8.96151855698077,-1.8675079843761586
-2.743785697621582,-8.89583765654268,-1.786003133301983
-3.0758709956879553,-8.85454834293122,-1.531903301925838
-3.098653196804945,-8.72398815128726,-1.6296882143189526
-3.2632140091720343,-8.651201748501661,-1.5433857348623838
-3.4278989913809674,-8.566530934929453,-1.4645404273504055
NaN,NaN,NaN
-3.7878326679770895,-8.409198304949147,-1.1861665888848547
-3.9607041577218065,-8.33140422875426,-1.1523159346299718
-4.109782164420576,-8.252638155265121,-1.0168165316769426
-4.238414921697329,-8.151467095763488,-1.0002253812361739
-4.326311696403487,-8.036825973011268,-0.9485197953828166
NaN,NaN,NaN
-4.6219866489678525,-7.858722159880879,-0.84765580593331
-4.737710501171614,-7.753129443714553,-0.7963712813835506
-4.867141482728637,-7.657365843801581,-0.7417663549510154
NaN,NaN,NaN
-5.073619579558809,-7.4296925970732905,-0.6252175580052561
-5.174209827538408,-7.3111729508307555,-0.5497236554148761
-5.266142234031461,-7.2147291490895835,-0.5510797625089033
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-5.700859146853852,-6.615391302263195,-0.15681927135878512
-5.696739474865577,-6.6557274010742296,-0.14966834665237513
-5.762955129926685,-6.542718452956484,-0.061664917471155656
-5.78151352448538,-6.4115513781285385,0.1467209729945217
-5.998740047655101,-6.082580967673713,0.16708452377629918
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-5.9867745633400515,-5.756042468131905,0.541380086097777
NaN,NaN,NaN
-6.002788220735297,-5.487883993414236,0.7297969508601561
-5.997035940290801,-5.371382090757055,0.808898393175114
-6.079316897307784,-5.319635399610733,0.8127815219091673
-6.39344952363167,-4.586852683392642,0.9938498070401562
-6.058864650429816,-5.068109065686384,1.0453639078312387
-6.0882642835310055,-4.977900937048928,1.080164336826954
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-6.0566503465757044,-4.378269488669507,1.4905018301586284
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-5.9448475034073835,-3.945711109339563,1.5770158547744932
-5.932752336576232,-3.919552706454469,1.5866622815116873
-5.921995939206353,-3.899215517235225,1.587461137696759
-5.918480351821878,-3.887796499642398,1.5867020900326607
-5.915022862099339,-3.879307255943945,1.5851378650342842
-5.9040190939849655,-3.8700530494467458,1.5745138145487576
-5.885651819993359,-3.851005896220958,1.572409416390125
-5.867091637363144,-3.8332323383632714,1.5716805893058872
-5.854206591536406,-3.821786992213152,1.5740998856892232
-5.842402592455362,-3.822500986370864,1.567829911453525
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
