Track 1_x,Track 1_y,Track 1_z
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
12.447254616137966,-11.808187759100694,-2.127890265378492
12.288046484380738,-11.725357848759025,-2.1474705900023094
12.048093767778205,-11.639786635137632,-2.1448419226896993
11.858910555978314,-11.552224384111828,-2.172940054312062
11.668250723027263,-11.448133773638611,-2.19796858375707
NaN,NaN,NaN
11.274708317461975,-11.245711727968876,-2.245378411230507
11.102026777308089,-11.132538769424624,-2.251853486907127
NaN,NaN,NaN
10.684532468802916,-10.946211272333013,-2.280550649942876
10.485229206183739,-10.828186327211979,-2.29784673197862
10.284338676132856,-10.717460172719836,-2.324113744058203
NaN,NaN,NaN
9.890052116935237,-10.484340053223487,-2.3449608242248834
9.698601900534925,-10.375455467839629,-2.334395809607165
9.532885257482004,-10.256013336498105,-2.352465685742126
9.312978380159498,-10.152579634916377,-2.349768059345806
9.2125937370133,-10.16115374973296,-2.3146335122703037
9.494107946047414,-9.913449129328653,-2.3944767483644016
9.255546395441744,-9.807913929565713,-2.3949751596670317
8.484452600202195,-9.725535272926983,-2.328798150984736
8.272977363058256,-9.608241256431345,-2.341527888946537
NaN,NaN,NaN
7.847444068468888,-9.401932158352874,-2.3573701246435195
7.622183298269459,-9.314439192637613,-2.3462643943869717
7.404411405949539,-9.201362401322237,-2.342975804632191
NaN,NaN,NaN
7.02403864146513,-9.007578315253397,-2.3511041111962863
6.7848515370030205,-8.910487899037719,-2.3586650696797795
6.5387756176865315,-8.797350292827693,-2.351400551923172
NaN,NaN,NaN
6.109629865065184,-8.611444224578593,-2.3073945680159027
5.888182056043534,-8.509529448874751,-2.2770583804060562
5.750857173636305,-8.404144018895618,-2.2609107510905226
NaN,NaN,NaN
5.442127723055806,-8.290190800147037,-2.1770883735485977
5.18752956512144,-8.211173371925678,-2.1458289713261975
4.973925036951025,-8.111419990775238,-2.0928173060117192
5.061492993943868,-7.871528543038424,-2.2872939424209724
4.806076238002172,-7.7945142478527405,-2.229585800899659
4.300246401484608,-7.823982668711553,-2.0157947358094437
4.074527038775573,-7.766414620635745,-1.941729473788509
4.1115691530231615,-7.524702897789048,-2.1342148699175305
3.605517936141744,-7.584952554142997,-1.8985809050006424
3.3819633364636132,-7.501668471070384,-1.8577793275642538
3.1653204523204974,-7.402106523550753,-1.8381115557306325
3.2165258335558375,-7.142539073534469,-1.9814863691576308
2.7865651825250173,-7.160431768881315,-1.7950126210247308
2.545659118418244,-7.074486049948717,-1.7239726634634422
2.3247029755605686,-6.977327349197382,-1.7343292496223675
2.128453376702352,-6.871689040427939,-1.7068717963768316
1.7739892721236203,-6.7712616424577545,-1.6806583228049095
1.7154312782391647,-6.674914018307828,-1.6232158215931156
1.6940987327646009,-6.450529379521756,-1.7668033854843075
1.4970196322610965,-6.367445902285095,-1.7160678910890061
1.156708009724335,-6.34401366612716,-1.4721815034823804
0.8120911725909411,-6.3073238144947465,-1.4662476871717152
0.7604674973376881,-6.182906987049829,-1.3952932959145443
0.7250444068542774,-5.9572699599270535,-1.5038776087923036
0.5127943595448361,-5.886157422639351,-1.4415101513385131
0.08874290525752924,-5.926517723157469,-1.2768481827496705
-0.00951399654125969,-5.821836736180965,-1.185546820441047
-0.05791083880804464,-5.619440598401093,-1.2818194622272194
-0.28165317619069863,-5.548119633937906,-1.2236550120654048
-0.6919569721931247,-5.604673390725377,-1.0412149132970396
-0.764288868656142,-5.5141221108894065,-0.9327000405227761
-0.8428153444456152,-5.328790233385518,-1.0418433738748143
-1.0493959104449724,-5.284035153357549,-0.9895470647035817
-1.440174521163459,-5.3547890189978515,-0.7751430379470915
-1.5284074631589875,-5.249527059436805,-0.7165287045507974
-1.609723189152606,-5.099203958924694,-0.8054488404089715
-1.9781498305436076,-5.1553679979839675,-0.6491377553737515
-2.0813179174272234,-5.078552274003922,-0.5599052498215793
-2.2626552253289507,-5.05827364032676,-0.4622522673337916
-2.4175665808212154,-4.99183412431636,-0.4201047864346703
-2.642838503604039,-4.992905107383569,-0.4014143839283222
-2.7704706486980335,-4.93478113191954,-0.3301790040519657
-2.8845735469867413,-4.81517442765413,-0.3943500494999907
-3.1474500196182436,-4.884522281017391,-0.24913096129369813
-3.2550054028529956,-4.839966539406243,-0.14100316375804495
-3.425233258452658,-4.780142423449249,-0.09747224592882711
-3.5741793887316695,-4.749158849246426,-0.05089677404462878
-3.727104643794233,-4.696988656744329,-0.03557236400769923
-3.8959767343474394,-4.648328476457175,0.028584081016473587
