Track 1_x,Track 1_y,Track 1_z
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
5.275977810590239,-2.2556066038618794,0.5603363214705939
5.018907137505071,-2.1656446156075484,0.5493091030230933
4.844823141711018,-1.9407188110568712,0.5200467140604466
4.61164066229057,-1.782646794987684,0.527547388003324
4.305551322064513,-1.7814083601094068,0.5171071640340857
4.13987299258294,-1.579685670272893,0.5090804845185226
4.073944935773394,-1.2506011759224775,0.4980281983245654
3.702723827761791,-1.2656637973152867,0.46990268904385235
3.473529426151292,-1.1682666101514738,0.4822139627224803
3.3648775754873483,-0.9011819095277033,0.48826667559787695
3.105462683974383,-0.8301397636420053,0.4896895003196316
2.937315674924711,-0.6329018941868453,0.5039488226625547
2.7438034418390904,-0.4955368961220274,0.5118956335602398
2.5233413992384777,-0.38592265470816867,0.5222723001246796
2.318918200025076,-0.2672182733195506,0.5464701788793003
NaN,NaN,NaN
1.9171266821459452,-0.001463153565887747,0.5607375688219378
1.713072923539251,0.05622408244310484,0.5971502457494824
1.4948747763442747,0.1565153049928987,0.6216378250330402
1.2725889519544378,0.22878623146289287,0.661307590430717
1.1067867589061926,0.32684327069916996,0.671403152141053
0.9302471875085038,0.45194672305264444,0.6806663459102068
0.746040200619477,0.5841145322416479,0.7010754549159798
0.5578451388093161,0.6026004577967925,0.7361807256638823
0.3602210808067362,0.7644938001089072,0.756467174808756
0.19057486194233453,0.8316540814092732,0.7857355992037452
-0.004725663974296903,0.9342321125609393,0.8135680050701606
-0.203956218218331,0.951849292149113,0.8479682166037719
-0.39086277397914393,1.0594851928782187,0.8693340773453472
-0.5421768247228329,1.133503912122559,0.8947994370462671
-0.6975678627449209,1.2448722858025647,0.9211736463291662
-0.8706849766360405,1.3168873121611742,0.9636299247778723
-1.0721283480466437,1.3317611566464107,1.0060490899794032
-1.2634790637663584,1.3557098249940507,1.038513425609074
-1.425659388160281,1.4634192437828102,1.0850009757331798
-1.5717334453411569,1.5655396606547132,1.1153498999821947
-1.7389807994159563,1.697812573268708,1.1730968400731563
-1.8781530322269449,1.7502819171185262,1.2567503625639271
-2.0028568976333085,1.7384917789919705,1.2484308563159736
-2.1354210607780613,1.8385913144930903,1.2454230049199004
-2.23384683252304,1.9194958549012766,1.2435308423969502
-2.3587865599521716,1.8523319845343964,1.2232640012320608
-2.4521383103314305,2.005714778147319,1.2436644914577923
-2.571593391648138,2.0377816252866303,1.2471470961370672
-2.663900228875757,2.085311122146405,1.2439668780158215
-2.748005362022416,2.0951292444292786,1.257735776387845
-2.8312244486590767,2.1396727117113765,1.2457660576450675
-2.916336880460937,2.1794388283576365,1.2519228366203718
-2.993175946373519,2.245309731918104,1.2507556425653619
-3.0857218042270436,2.2319911918092292,1.2536356164364064
-3.1635910034024657,2.2975595137762963,1.2524306520626676
-3.2448725364665134,2.249939502449943,1.2541318638496122
-3.3202480748835184,2.290742450785989,1.2330361446507263
