Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y,Track 1_cam_3_x,Track 1_cam_3_y
NaN,NaN,NaN,NaN,NaN,NaN
2314.2938957475994,1285.0652108598274,2625.8043052697763,1298.485385787295,2721.7296620179854,1175.305867637002
2305.3632830361225,1269.6539765347125,2610.175733024692,1292.557987969943,2711.961804364808,1169.8724196377627
2295.8745070301784,1254.8354819913327,2593.4308341906726,1285.4451105891208,2702.19394671163,1164.9329214566362
2288.6183842021032,1241.2024670114233,2581.1512417123918,1279.5177127717689,2695.2169055307886,1159.9934232755095
NaN,NaN,2559.3828732281668,1269.4411364822706,2679.8674149329377,1152.5841760038197
2280.8040980795613,1220.4565746506914,2544.870627572017,1263.5137386649187,2674.750918066987,1148.1386276408057
2271.3153220736167,1202.6743811986357,2531.474708504801,1255.8081215023612,2665.448196492532,1141.717280005341
2266.8500157178787,1190.819585563932,2519.1951160265207,1249.287983903274,2656.6106109967996,1135.7898821879892
2257.919403006402,1181.3357490561687,2503.0083804869687,1242.1751065224516,NaN,NaN
2255.128586534065,1164.7390351675833,2489.054298125286,1235.6549689233645,2640.795984320226,1124.9229861895105
2252.3377700617284,1156.4406782232904,2479.0073588248742,1231.5057904512182,2631.958398824494,1120.4774378264967
2247.3143004115227,1145.1786223703218,NaN,NaN,NaN,NaN
2242.290830761317,1135.6947858625588,NaN,NaN,2612.887819596861,1107.6347425555675
NaN,NaN,2441.610418095565,1210.1671583087514,2604.9805062585738,1102.6952443744408
NaN,NaN,2428.2144990283496,1203.647020709664,2597.073192920287,1095.7799469208637
2229.453074988569,1099.537659176712,2417.6093964334705,1195.9414035471066,2586.8401991883866,1092.322298194075
2224.9877686328305,1088.2756033237433,2406.4461305441246,1190.0140057297547,2581.723702322436,1086.8888501948359
2221.0806255715593,1077.60628725251,2392.492048182442,1182.3083885671972,2574.281525062872,1079.9735527412586
NaN,NaN,NaN,NaN,2566.8393478033076,1075.0340545601318
NaN,NaN,2374.6527875187608,1172.1119837107121,NaN,NaN
2213.266339449017,1049.1547777292208,2363.616572687955,1164.1081672135163,2555.6760819139618,1065.6490080159913
2210.4755229766806,1041.449160566663,2341.5441430263427,1161.8213625000317,2546.8384964182296,1059.2276603805267
2208.242869798811,1036.7072423127815,2334.2763917962993,1158.962856608176,2537.5357748437746,1054.2881621994002
2183.68368484225,1025.445186459813,2327.5469925092225,1148.3863848083101,2527.3027811118736,1050.8305134726115
NaN,NaN,2322.163473079561,1148.1005342191245,2520.7908760097553,1051.3244632907242
NaN,NaN,2317.856657535832,1148.6722353974956,2513.909362944209,1050.718522093579
NaN,NaN,2314.357369906552,1148.3863848083101,2510.880440939995,1051.1780298565445
NaN,NaN,2312.742314077653,1148.3863848083101,2507.851518935781,1051.1780298565445
NaN,NaN,NaN,NaN,2507.310640006457,1051.0631529158031
NaN,NaN,NaN,NaN,2506.337057933674,1051.1780298565445
NaN,NaN,NaN,NaN,2506.337057933674,1051.1780298565445
NaN,NaN,NaN,NaN,2504.4980695739723,1051.292906797286
NaN,NaN,2303.0519791042625,1152.6741436460936,NaN,NaN
NaN,NaN,2299.8218674464656,1153.5316954136504,2503.8490148587834,1051.63753761951
NaN,NaN,2299.0143395320165,1154.1033965920215,2502.3345538566764,1051.8672915009927
NaN,NaN,2296.3225798171857,1154.9609483595782,2500.9282686404345,1052.0970453824755
NaN,NaN,2294.4383480168044,1154.6750977703925,2500.60374128284,1051.982168441734
2197.6377672039325,1030.1871047136945,2294.707523988287,1155.2467989487636,2500.171038139381,1051.8672915009927
2198.754093792867,1030.7798444954296,2294.9766999597705,1155.5326495379493,2498.981104494868,1051.7524145602513
2199.8704203818015,1031.3725842771648,2294.9766999597705,1156.1043507163204,2498.872928709003,1052.3267992639583
2200.986746970736,1030.7798444954296,2294.4383480168044,1156.1043507163204,2498.7647529231385,1051.7524145602513
2200.986746970736,1030.1871047136945,2294.707523988287,1156.390201305506,2498.007522422085,1051.8672915009927
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
