Track 1_x,Track 1_y,Track 1_z
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.6110623992189598,-5.774663517721591,-2.4166952161271285
0.5946030253557595,-5.554511590328493,-2.4645860329090117
NaN,NaN,NaN
NaN,NaN,NaN
0.1617270042542116,-5.360482842222496,-2.382329874481655
NaN,NaN,NaN
NaN,NaN,NaN
-0.30011172267096864,-5.199820810229854,-2.16923345522769
NaN,NaN,NaN
NaN,NaN,NaN
-0.7407095367578715,-4.986085660950899,-2.1180760530335188
-0.8769963429244946,-4.927267292338836,-2.080005040322257
-1.0195695248431638,-4.869099207181035,-2.0277663578138867
-1.1535837201210668,-4.796945124546176,-2.0252774594906815
-1.2889975888968648,-4.743740070207961,-1.9671843333645669
NaN,NaN,NaN
NaN,NaN,NaN
-1.68634559853949,-4.5814165903077795,-1.8976423213758304
-1.7837121707680998,-4.786500591015239,-1.8288920221184375
-1.9990496256925154,-4.482878172839449,-1.8558232837757838
-2.0957465421524297,-4.460167452942982,-1.8159098809262073
-2.186799573370539,-4.6848137194368,-1.73266048622068
NaN,NaN,NaN
-2.4718503599174255,-4.278041375521755,-1.7298149333865203
-2.5249354408748377,-4.672507498037158,-1.6465053219408368
NaN,NaN,NaN
-2.9212400147175357,-4.224873835246402,-1.663750880770646
-3.0070541840580813,-4.13989727039924,-1.6147931531860582
NaN,NaN,NaN
-3.2806968935466787,-4.1097356409692205,-1.5671689680468768
NaN,NaN,NaN
-3.4988494917071997,-4.041766852944665,-1.4926619035036441
-3.5975429755681994,-4.02253899497474,-1.4640733890468227
-3.742923040481614,-4.045732945820051,-1.4657578871691734
-3.841936911643007,-4.060662919844257,-1.4509684150960414
-3.9452045582576147,-4.07108708275126,-1.3982351881118034
-4.056720365156116,-4.090964725365134,-1.3820850506984115
-4.170621225638182,-4.079110545463722,-1.3291189189495336
-4.23582648512688,-4.093612867015878,-1.3108556959974282
-4.361408136290577,-4.159410049763783,-1.271339117218018
-4.43699552130447,-4.165901219940697,-1.2597248132426557
-4.544138032329008,-4.234744230316003,-1.223284432481417
-4.620901067430812,-4.291083702725779,-1.1633274020031588
-4.69331761202859,-4.322987989121215,-1.154348924151368
-4.78400186302288,-4.387786199032055,-1.1295600150114318
-4.841013406621507,-4.470810931238538,-1.0801423105428123
-4.9252665290113065,-4.536688159442794,-1.0623424355560738
NaN,NaN,NaN
-5.044393638389586,-4.656272146189933,-0.9695060417359251
-5.087880594400527,-4.710881208952209,-0.9340184950539061
NaN,NaN,NaN
-5.183470810965937,-4.883631414730356,-0.873919956488319
-4.972676305263205,-5.492891433239072,-0.757950463754188
-5.238309788648465,-5.009200729620291,-0.7851385946054856
-5.266451302045473,-5.111397417709659,-0.7419794438427643
-5.29713000485554,-5.187521277945528,-0.7065700268314659
-5.315478104271194,-5.273116155002037,-0.6619506060567238
-5.342746159466099,-5.3681324103925245,-0.6431040882959421
-5.376358464100814,-5.444891913318818,-0.5747541395916698
-5.376496912982362,-5.542290866597571,-0.5555940400767334
-5.3981680454289895,-5.6391041758369225,-0.5181955131515686
-5.397185796968568,-5.699957872508741,-0.4838582790889505
-5.398340027816565,-5.809441351404344,-0.44519163328498046
NaN,NaN,NaN
-5.402722402106935,-5.992609207295276,-0.36925135841224743
-5.426542932737818,-6.040031324422382,-0.3512933904008524
-5.401308547933426,-6.174541489692489,-0.30074403542815104
-5.38543901877907,-6.262123264515221,-0.29095531371588235
-5.376607059588733,-6.346296259903329,-0.2595218721396312
-5.3660657975397115,-6.412706505951909,-0.22301271041016638
-5.354085377528326,-6.498082180878213,-0.17763908209264373
-5.316489481203407,-6.578178164610141,-0.13299525515846186
-5.309641496135681,-6.669398791427868,-0.08941738749815487
-5.350444621054467,-6.6745588482853115,-0.05276344429302294
-5.265579771525438,-6.837775340072136,-0.01285802174030744
-5.252054710417241,-6.938069901404692,0.024558159090460583
-5.236766137804791,-7.022054621172572,0.066960479105508
-5.200441417872558,-7.117286273044977,0.10890222052651476
-5.196499077151022,-7.210452346669721,0.20347790383571074
-5.165602938900173,-7.315382614708122,0.2576536220222974
-5.113685269364521,-7.360127265396295,0.2621355345645029
-5.077986289112926,-7.422736761359091,0.29636797070285775
-5.065672344238082,-7.536348044395747,0.4002590656200132
-5.021786303467321,-7.619322446218708,0.4568442338667672
-5.000915053772343,-7.684757917313534,0.5091382723919441
-4.944051587065465,-7.747772006337384,0.5067340319041687
-4.908216430848844,-7.813870669718753,0.5482355260867424
-4.872192359020234,-7.885544070613171,0.6152487740991386
-4.838345983583665,-7.945684668807286,0.6793853470600485
-4.798567850367717,-8.03721559986831,0.795267405809785
-4.754548918515469,-8.092999628828096,0.8394327497745976
-4.720767639762045,-8.168530647966238,0.9483828337469817
-4.8126757708919605,-8.003237159067771,1.007178898596372
NaN,NaN,NaN
-4.59936805269606,-8.374983765230768,1.0904704637471412
-4.55771907012868,-8.442483917868355,1.161454680992216
-4.62874562725356,-8.327490205949635,1.2456521910043
-4.491202394751292,-8.581883638062152,1.2979155829309774
-4.4400579836133,-8.652001127607,1.342886646456934
-4.531898245911762,-8.482898345511135,1.4499246664161531
-4.372812894167206,-8.745468237591846,1.480836413858013
-4.3414866986212655,-8.800822080503567,1.529603854067499
-4.30469077298188,-8.881551036592871,1.5623857323136343
-4.274730232927894,-8.921020817619315,1.5650589740025742
-4.254619527245901,-8.95246341575573,1.5581473583586782
