Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y,Track 1_cam_3_x,Track 1_cam_3_y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1388.0401234567898,1248.6840380203214,1288.7777777777776,1786.6035950804162,1956.935938531982,1324.9955628457747
1397.6851851851848,1249.7082923631597,1313.7777777777776,1775.250709555345,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1419.8688271604935,1251.7568010488367,1359.6111111111109,1761.0596026490064,1986.3945568510899,1319.8469421068376
1430.478395061728,1252.781055391675,1387.3888888888887,1749.7067171239357,1994.534438228738,1318.6587988593906
1439.1589506172836,1252.781055391675,1413.7777777777776,1739.7729422894986,2003.8371598031931,1317.0746078627947
1450.7330246913577,1252.781055391675,NaN,NaN,2011.9770411808413,1313.9062258696028
1462.3070987654319,1252.781055391675,1459.6111111111109,1722.743614001892,2021.6673761542322,1311.9259871238578
1472.9166666666663,1251.7568010488367,1477.6666666666665,1709.9716177861872,2032.9081647233654,1310.341796127262
NaN,NaN,NaN,NaN,NaN,NaN
1494.1358024691356,1252.781055391675,1522.1111111111109,1694.3614001892147,2049.5755408775976,1303.608984391729
1507.6388888888887,1253.8053097345135,1540.1666666666665,1685.8467360454115,2056.9401954573746,1300.8366501476862
NaN,NaN,NaN,NaN,NaN,NaN
1526.9290123456788,1255.8538184201902,NaN,NaN,2074.382798409478,1298.8564114019414
1537.5385802469132,1256.8780727630287,1600.3518518518517,1660.539262062441,2082.522679787126,1294.8959339104513
1547.1836419753083,1258.9265814487055,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1570.3317901234566,1259.9508357915438,1654.7499999999998,1636.887417218543,2106.5929676783267,1290.9676281190264
1580.941358024691,1260.9750901343823,1669.796296296296,1630.9744560075685,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1603.1249999999998,1260.9750901343823,1704.5185185185182,1620.3311258278145,2127.5240912208506,1287.165569727196
1612.770061728395,1263.0235988200593,1717.2499999999998,1613.235572374645,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1634.9537037037035,1267.1206161914129,1749.6574074074072,1604.957426679281,2150.7808951569887,1282.888254036387
1643.634259259259,1265.0721075057359,1761.2314814814813,1596.6792809839167,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1666.7824074074072,1269.1691248770896,NaN,NaN,NaN,NaN
1675.4629629629626,1272.241887905605,1812.1574074074074,1583.6707663197728,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1705.1215277777771,1276.6518718817147,1851.7343106995884,1576.67376222012,2202.8761359739374,1274.8088799537477
1716.5080589849101,1278.7857350959614,1868.6131687242796,1568.4613160937665,2210.783449312224,1273.85836535579
1724.5456104252394,1278.074447357879,1883.8845164609052,1565.176337643225,NaN,NaN
1734.592549725651,1278.074447357879,NaN,NaN,2227.5283481462434,1271.0068215619174
1743.2998971193408,1279.4970228340435,1907.19341563786,1556.9638915168716,2234.970525405807,1271.0068215619174
1754.0166323731132,1280.2083105721258,1919.2497427983537,1549.5726900031536,2242.8778387440943,1268.6305350670234
1764.7333676268854,1281.6308860482902,NaN,NaN,NaN,NaN
1772.7709190672147,1280.2083105721258,NaN,NaN,2257.7621932632223,1264.828476675193
1782.8178583676263,1280.9195983102081,1959.4375,1533.147797750447,2265.2043705227866,1263.4027047782567
1792.195001714677,1280.9195983102081,1972.2975823045267,1525.7565962367287,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1809.609696502057,1282.3421737863725,NaN,NaN,NaN,NaN
1819.6566358024684,1281.6308860482902,2009.270318930041,1511.7954378219279,2293.5776713248747,1256.273845293575
1829.0337791495192,1278.7857350959614,2020.522890946502,1506.0467255334804,2302.415256820607,1251.996529602766
