Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y,Track 1_cam_3_x,Track 1_cam_3_y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
654.212962962963,1136.4798426745328,NaN,NaN,2152.7356133782955,1074.5302979645785
701.6666666666667,1141.3962635201574,NaN,NaN,2165.7594235825327,1078.3323563564088
745.6481481481483,1141.3962635201574,NaN,NaN,2175.5272812357102,1077.3818417584512
793.101851851852,1143.8544739429697,NaN,NaN,2188.085955361225,1079.2828709543662
NaN,NaN,NaN,NaN,NaN,NaN
872.962962962963,1141.3962635201574,NaN,NaN,2204.3657181165213,1077.8570990574299
915.7870370370372,1142.6253687315634,NaN,NaN,2212.738167533531,1077.8570990574299
955.138888888889,1142.6253687315634,NaN,NaN,2221.575753029263,1078.3323563564088
988.7037037037039,1141.3962635201574,NaN,NaN,2228.5527942101044,1077.3818417584512
1023.4259259259261,1140.1671583087514,1351.817386831275,1152.4976348155155,2236.4601075483915,1075.9560698615148
1055.8333333333335,1141.3962635201574,1377.5375514403283,1151.6763902028802,2243.437148729233,1076.4313271604935
1089.3981481481483,1141.3962635201574,1402.453960905349,1150.8551455902448,2249.949053831351,1075.9560698615148
1122.962962962963,1141.3962635201574,1430.5853909465013,1150.0339009776094,2258.786639327084,1075.9560698615148
1150.7407407407409,1136.4798426745328,NaN,NaN,2265.1890795341333,1073.9472276672202
1178.5185185185187,1135.2507374631268,1478.0069444444437,1143.4639440765266,2268.3294658681025,1072.8012561708401
1202.8240740740741,1134.0216322517208,1499.7083333333326,1141.0002102386206,2274.161611916902,1070.5093131780795
NaN,NaN,1514.9796810699581,1136.893987175444,2280.2180712752715,1068.4465644845955
1256.064814814815,1130.3343166175025,1539.0923353909457,1134.430253337538,2285.1529640857943,1067.071398688939
1280.3703703703704,1130.3343166175025,1557.578703703703,1132.7877641122673,2289.639230277179,1066.383815791111
1303.5185185185187,1127.8761061946902,1575.2613168724272,1131.1452748869965,2294.5741230877024,1065.0086499954548
NaN,NaN,1590.5326646090527,1127.8602964364552,2297.9388227312406,1062.9459013019705
1348.6574074074076,1121.73058013766,1607.411522633744,1124.575317985914,2304.219595399179,1060.1955697106582
1370.6481481481483,1119.2723697148476,1621.0753600823036,1121.2903395353724,2310.5003680671175,1058.3620153164497
1386.116663967637,1118.6646138586418,1637.1504629629621,1118.8266056974664,2314.538007639364,1056.7576552215176
1407.8230143080323,1114.1367405259425,1652.4218106995877,1115.5416272469251,2319.248587140318,1054.007323630205
NaN,NaN,NaN,NaN,NaN,NaN
1441.1577666164962,1106.3158684058253,NaN,NaN,2326.8752396656714,1049.6526319439604
1457.4375293717928,1103.846119315262,1691.8058127572008,1104.0442026700302,2330.6885659283485,1047.5898832504763
1472.5544519302823,1100.9647453762714,1705.4696502057604,1101.580468832124,2334.0532655718866,1044.8395516591638
NaN,NaN,NaN,NaN,2337.6422785249943,1041.6308314692992
1503.9511372440684,1095.2019974982904,1728.7785493827153,1095.8317565436769,2341.2312914781023,1039.338888476539
1521.006126797236,1091.4973738624453,1740.834876543209,1090.9042888678648,2347.0634375269024,1036.1301682866745
NaN,NaN,1752.891203703703,1088.440555029959,2351.774017027856,1034.5258081917423
NaN,NaN,NaN,NaN,NaN,NaN
1564.0312140790911,1083.2648768939011,1772.181327160493,1081.870598128876,2360.746549410625,1029.7127279069455
1577.9852964407737,1081.2067526517649,1783.4338991769541,1079.4068642909701,2366.578695459425,1027.420784914185
NaN,NaN,1793.9437551104777,1077.1330456166854,2371.7379015795177,1025.3580362207008
1598.528806584362,1077.50212901592,NaN,NaN,2374.6539746039175,1023.7536761257686
1614.0333425417873,1074.6207550769295,1814.3562662812778,1072.0907710326128,2377.121421009179,1021.6909274322843
1627.98742490347,1073.797505380075,1821.7586054970623,1071.1739938355086,2380.7104339622865,1020.7741502351802
NaN,NaN,NaN,NaN,NaN,NaN
1647.7557082491871,1070.09288174423,1837.6848504764778,1066.8193021492639,2387.439833249364,1017.3362357460396
