x_1,y_1,z_1
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.005339412728879329,0.1453385965915424,2.3613248653162766
-0.27142396766661286,0.16381502925871988,2.2729068189016246
-0.6518846851158283,0.42774566733486497,2.135822912617047
NaN,NaN,NaN
-1.0708330348957797,0.4008921656368438,2.0187202083034763
-1.374805601934457,0.5578870830778732,1.9391435915137554
NaN,NaN,NaN
-1.8600333188099858,0.7410126378740965,1.8175966475700147
NaN,NaN,NaN
NaN,NaN,NaN
-2.563941548446295,1.0930031622464156,1.6264185098752344
-2.7759828603428267,1.1756193586035735,1.577650738469091
NaN,NaN,NaN
-3.196394694530272,1.478376348806858,1.491039816587153
-3.389865872794095,1.6471466392686656,1.438838912930166
NaN,NaN,NaN
-3.7072743696635495,1.9006344849676573,1.344149711748873
-3.8748008442335946,2.089870991947669,1.2948155549044806
-4.008157424666036,2.276831530186544,1.2492421747473297
-4.119885127925348,2.3908527676637505,1.2044111012955998
-4.221744052041385,2.5736843439989734,1.144451288513712
-4.3240186818050335,2.767238589111878,1.089459709740963
-4.403776548340371,2.9268547615164877,1.0376854904373194
-4.463419986169481,3.0624959587690896,0.9856672715812361
-4.523384433838279,3.2424853400865703,0.9180075697206604
-4.555940347309237,3.4403102844387874,0.8586400141352335
-4.57366360561518,3.6124496557753853,0.8056580108913444
-4.603153337588671,3.7621810604707804,0.7569676983752359
-4.633074249206135,3.926737665732135,0.6987809739843446
-4.654422215823051,4.009863820529778,0.6599803451031403
-4.668321381613651,4.129397977630797,0.6122482709461827
-4.6615506642558815,4.257537437097815,0.5604600696716067
-4.6331319760470295,4.372359970831561,0.5136530273006413
-4.606185175261311,4.494682655043983,0.46381971272830047
-4.575645994401655,4.6174446761863805,0.41432954305857594
-4.5210614463877725,4.73652315355463,0.3512345684318877
-4.480547764050796,4.813080147756728,0.2989747350289604
-4.434615747120507,4.892148312308427,0.24808598389204914
-4.368281606649558,4.973212753110946,0.2003720301930242
-4.308997889460184,5.054547227727086,0.1545567579605215
-4.252358555320321,5.110558830833978,0.10161952137756936
-4.173522482896239,5.180390803481437,0.033123715878968646
-4.110534128746858,5.1939208835596204,-0.012285371493982664
-4.03302925931524,5.23175938280248,-0.06204496488863013
-3.937882594971064,5.255805978472567,-0.1427542491757202
-3.845955978712535,5.26792109178108,-0.20984634958540493
-3.777757603174286,5.285044891871051,-0.2797318809140463
-3.7083852435796634,5.261994399830636,-0.3249239829268193
-3.72204456535301,5.034797801425552,-0.37442878549330727
-3.614741186958559,5.07879023539056,-0.36402301928856884
-3.54810694553753,5.09365104361264,-0.3604713033784213
-3.4850693682084484,5.153215883101618,-0.34803584580281893
-3.443170223931537,5.173088647503615,-0.3435509310592596
-3.406237465294369,5.188002654569001,-0.33467417542856265
-3.3966796859491835,5.160705894631528,-0.333725806759199
-3.3899012486217694,5.12312688977805,-0.3336875811470145
-3.374403023632835,5.114312969866658,-0.33110917271675605
-3.364047318335266,5.088425440552256,-0.3370612172331491
-3.3463631015979813,5.066713466000257,-0.33408340890071814
-3.3319821005702974,5.051088482904671,-0.33899789600157043
-3.3180626082768723,5.03545815045472,-0.34081957080156483
-3.3073841676826903,5.019752986115312,-0.34271370159653103
-3.292823720329719,4.996798448889023,-0.3472067715603732
-3.2833018290443707,4.982156193614408,-0.3506349857120731
-3.2771455583485927,4.972819131972265,-0.3519019106017215
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
