-108.20895954189575,-90.69478034607455,-95.24655285441757
-218.12395356903224,-183.52041926874844,-169.1584496010516
-18.20583340443806,-9.855731147034577,-10.172097570952783
1586.4669086765946,2069.6645953241696,2264.51625379128
-8.39173736901857,-2.8134003784523602,-7.2383658934781
-129.34728851672975,-108.38713946435564,-102.42195713950703
97.68799945291642,82.24891947623594,77.74481185256359
1113.9829813794402,1119.569976814383,1121.0149418210362
-0.001974517838514684,-0.0014386483194817876,-0.006490423503460179
-0.11463177671640161,-0.09645528126041657,-0.09104506702218099
-0.006138398205092266,-0.00499797849375743,-0.004854840832312868
