Track 02,Track 1
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
NaN,4.412032145763427
3.2397855397719324,4.412032145763427
NaN,NaN
NaN,NaN
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
NaN,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,NaN
NaN,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
NaN,NaN
NaN,NaN
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
NaN,NaN
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
NaN,NaN
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
3.2397855397719324,4.412032145763427
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
