Track 02_cam_1_x,Track 02_cam_1_y,Track 02_cam_2_x,Track 02_cam_2_y,Track 03_cam_1_x,Track 03_cam_1_y,Track 03_cam_2_x,Track 03_cam_2_y,Track 04_cam_1_x,Track 04_cam_1_y,Track 04_cam_2_x,Track 04_cam_2_y,Track 05_cam_1_x,Track 05_cam_1_y,Track 05_cam_2_x,Track 05_cam_2_y,Track 06_cam_1_x,Track 06_cam_1_y,Track 06_cam_2_x,Track 06_cam_2_y,Track 07_cam_1_x,Track 07_cam_1_y,Track 07_cam_2_x,Track 07_cam_2_y,Track 08_cam_1_x,Track 08_cam_1_y,Track 08_cam_2_x,Track 08_cam_2_y,Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
254.0,546.9026548672566,1078.0,653.0973451327434,354.0,494.8672566371681,1177.0,605.3097345132744,364.0,542.6548672566372,1188.0,650.9734513274336,420.0,476.8141592920354,1250.0,588.3185840707964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,282.0,546.9026548672566,1102.0,654.1592920353982
244.0,544.778761061947,1066.0,649.9115044247789,340.0,490.6194690265487,1165.0,600.0,345.0,536.283185840708,1165.0,646.7256637168142,NaN,NaN,1237.0,587.2566371681415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,272.0,544.778761061947,1091.0,652.0353982300885
234.0,541.5929203539822,1055.0,648.8495575221239,328.0,483.18584070796464,1150.0,595.7522123893806,327.0,532.0353982300885,1146.0,638.2300884955752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,261.0,542.6548672566372,1081.0,649.9115044247789
225.0,539.4690265486726,1046.0,646.7256637168142,316.0,480.0,1138.0,589.3805309734514,311.0,527.787610619469,1133.0,635.0442477876106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,252.0,539.4690265486726,1071.0,647.787610619469
217.0,538.4070796460177,1037.0,642.4778761061947,306.0,477.8761061946903,1123.0,588.3185840707964,298.0,522.4778761061947,1121.0,629.7345132743363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,243.0,538.4070796460177,1061.0,645.6637168141593
210.0,536.283185840708,1028.0,640.353982300885,293.0,475.75221238938053,1113.0,583.0088495575221,282.0,520.3539823008849,1109.0,627.6106194690266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,235.0,535.221238938053,1053.0,641.4159292035398
201.0,532.0353982300885,1017.9999999999999,637.1681415929204,284.0,470.44247787610624,1100.0,578.7610619469027,271.0,515.0442477876106,1097.0,623.362831858407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,227.0,532.0353982300885,1045.0,638.2300884955752
192.0,527.787610619469,1009.0,635.0442477876106,276.0,467.2566371681416,1092.0,575.5752212389381,263.0,507.6106194690265,1084.0,619.1150442477876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,217.0,528.8495575221239,1035.0,633.9823008849557
185.0,525.6637168141592,1002.9999999999999,630.7964601769912,268.0,465.1327433628319,1086.0,571.3274336283185,250.00000000000003,504.42477876106193,1072.0,614.8672566371682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,211.0,526.7256637168142,1025.0,630.7964601769912
177.0,523.5398230088496,992.0000000000001,627.6106194690266,260.0,464.070796460177,1075.0,567.0796460176991,241.0,502.3008849557522,1061.0,612.7433628318583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.0,520.3539823008849,1017.9999999999999,626.5486725663717
