Ankle,Base of Bill,Base of Tail,Breast,Heel,Shoulder,Tip of Bill,Tip of Tail,Tip of Wing,Toe
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,NaN,NaN,NaN,NaN
NaN,NaN,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,NaN,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,NaN,2.2136614637515812,NaN,NaN,NaN
NaN,NaN,2.3231031307227434,NaN,NaN,NaN,2.2136614637515812,NaN,NaN,NaN
NaN,NaN,2.3231031307227434,NaN,NaN,NaN,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,NaN,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,2.3231031307227434,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,3.6329198558639497,2.2136614637515812,NaN,NaN,NaN
NaN,2.7081299491926316,NaN,NaN,NaN,NaN,2.2136614637515812,NaN,NaN,NaN
