Track 01_cam_1_x,Track 01_cam_1_y,Track 01_cam_2_x,Track 01_cam_2_y,Track 02_cam_1_x,Track 02_cam_1_y,Track 02_cam_2_x,Track 02_cam_2_y,Track 03_cam_1_x,Track 03_cam_1_y,Track 03_cam_2_x,Track 03_cam_2_y,Track 04_cam_1_x,Track 04_cam_1_y,Track 04_cam_2_x,Track 04_cam_2_y,Track 05_cam_1_x,Track 05_cam_1_y,Track 05_cam_2_x,Track 05_cam_2_y,Track 06_cam_1_x,Track 06_cam_1_y,Track 06_cam_2_x,Track 06_cam_2_y,Track 07_cam_1_x,Track 07_cam_1_y,Track 07_cam_2_x,Track 07_cam_2_y,Track 08_cam_1_x,Track 08_cam_1_y,Track 08_cam_2_x,Track 08_cam_2_y,Track 09_cam_1_x,Track 09_cam_1_y,Track 09_cam_2_x,Track 09_cam_2_y,Track 10_cam_1_x,Track 10_cam_1_y,Track 10_cam_2_x,Track 10_cam_2_y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,330.2037,912.1883,1299.3634,908.0921,200.80632,853.8022,1173.1222,844.2487,183.85593,833.9155,1156.6471,819.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
327.75,900.5,1300.0,893.5,NaN,NaN,NaN,NaN,NaN,NaN,1230.1055,866.0949,NaN,NaN,NaN,NaN,309.94907,927.62036,1278.4658,917.7371,201.61008,850.5872,1170.7109,839.4262,182.51633,829.8967,1156.089,815.66907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
327.0,894.5,1299.0,890.0,NaN,NaN,NaN,NaN,264.80554,871.41974,1230.9092,862.8799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,197.59131,846.5684,1169.9071,833.7999,181.84654,827.8873,1153.8563,813.99457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
325.0,891.5,1296.0,886.0,NaN,NaN,NaN,NaN,261.91205,864.6682,1229.3018,856.4498,254.1898,892.5561,1218.7932,886.36816,195.17284,955.59106,1153.08,949.0836,195.9838,840.94214,1166.6921,829.7811,179.16736,821.8592,1153.2982,810.64557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
322.75,885.5,1294.0,882.0,NaN,NaN,NaN,NaN,259.98303,859.8457,1226.8904,852.4311,250.28265,886.4163,1216.114,879.6702,179.74074,958.48456,1130.5748,958.72864,194.37628,832.1008,1165.0846,825.7623,177.15796,816.5008,1151.6237,804.5058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
319.5,880.5,1290.0,877.5,NaN,NaN,NaN,NaN,258.05402,854.05865,1225.283,848.4123,247.49184,880.27655,1214.1046,873.6421,171.06018,955.59106,1118.5186,961.94366,191.16127,827.2783,1162.6733,818.52856,174.47878,809.13306,1147.1583,796.13336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
314.75,876.5,1285.0,873.0,330.56567,870.6628,NaN,NaN,254.19598,849.2361,1220.4604,842.786,244.70102,875.25305,1210.0858,866.9441,181.66975,950.7685,1159.51,953.9061,189.55376,825.6708,1157.0471,814.50977,167.11102,803.7747,1140.4604,795.017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
309.75,873.5,1282.0,867.5,324.5375,869.32324,NaN,NaN,251.30247,846.3426,1215.6378,837.9635,239.67755,867.99695,1205.3972,860.24615,216.39197,928.5849,1187.6415,922.5597,183.92747,821.652,1149.8132,810.491,159.74327,802.4351,1132.088,793.3425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
303.25,871.0,NaN,NaN,317.83954,867.31384,NaN,NaN,245.51543,845.3781,1212.4229,835.5522,237.4449,862.97345,1205.3972,854.88776,243.39815,909.29474,1206.1278,902.4658,178.30118,819.2407,1145.7946,808.8835,153.0453,804.44446,1126.5063,793.9007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
297.75,866.5,NaN,NaN,313.82077,863.96484,NaN,NaN,240.6929,841.5201,1209.2078,831.53345,NaN,NaN,NaN,NaN,NaN,NaN,1240.6893,885.5869,171.87114,815.222,1140.9719,804.8647,150.36612,805.78406,1121.4829,793.3425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
293.5,864.0,NaN,NaN,309.1322,859.2763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,165.4411,812.00696,1136.9532,802.4534,147.01715,800.4257,1120.3666,789.9935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
287.75,858.5,1264.0,853.5,305.11343,856.5971,1278.4513,851.34644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,280.04938,830.20526,1255.1569,833.34283,160.61858,809.5957,1130.5232,800.0422,142.99837,797.7465,1117.0176,784.4119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
283.25,855.0,1258.0,850.0,299.08527,854.5877,1273.6288,845.72015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1278.4658,810.8377,154.18852,806.3807,1127.3081,797.6309,138.3098,790.3788,1113.1104,783.2956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
279.0,850.0,1254.0,844.0,NaN,NaN,1268.3616,842.86426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1270.4282,817.26776,149.366,804.77313,1121.6819,794.4159,132.95143,787.0298,1107.5288,780.50476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,1250.0,840.0,289.70813,845.2106,1262.935,839.7633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1251.1381,829.3241,145.34723,802.3619,1119.2706,793.6121,126.92327,783.6808,1101.9471,777.7139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,1245.0,836.0,285.68933,841.1918,1260.2217,835.8872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140.52469,799.9506,1114.448,790.3971,118.88572,780.33185,1093.0165,773.24866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
264.25,839.0,1240.0,833.5,280.33096,836.50323,1254.4076,831.6234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1198.0903,851.02545,132.48714,795.9318,1107.2142,785.5746,111.51796,774.97345,1087.4349,770.4578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258.5,835.0,1236.0,826.5,274.30283,830.47504,1250.5314,824.6464,193.4321,808.72687,1165.0013,796.972,190.00102,840.08875,1156.5022,829.43555,NaN,NaN,1136.2012,870.3156,126.860855,792.7168,1103.1954,783.1633,111.51796,774.97345,1082.4114,764.8762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
251.625,830.0,1229.0,821.0,270.28403,825.1167,1245.1049,819.6074,190.53857,804.86884,1160.1787,792.1494,183.30305,833.3908,1151.8136,824.07715,NaN,NaN,1080.7421,883.17566,122.84208,787.8943,1097.5692,777.53705,102.140816,768.2755,1075.7135,757.62006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
246.5,823.5,1226.0,815.5,264.25586,819.7583,1241.2286,814.18085,185.71605,798.1173,1156.9637,785.7194,177.72144,828.3674,1147.7948,818.7188,NaN,NaN,1056.6294,896.8395,115.608284,781.46423,1092.7467,771.107,96.112656,762.9171,1071.8063,753.1548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
240.0,818.5,1222.0,808.5,257.55792,814.39996,1236.1897,808.36664,179.92902,792.33026,1152.945,780.0931,171.58163,824.4602,1142.4364,813.3604,NaN,NaN,NaN,NaN,111.58951,776.6417,1086.3167,767.89197,90.75429,756.889,1066.2247,747.01495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234.875,812.5,1216.0,802.0,252.19954,807.70197,1231.5383,802.5524,176.07098,786.5432,1147.3187,772.8593,165.44183,819.9949,1137.078,807.3323,NaN,NaN,1053.4143,883.17566,105.96322,771.8192,1082.2979,762.2657,84.05633,751.5306,1061.7594,743.10785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
230.25,806.5,1212.0,797.0,248.18077,802.3436,1225.7241,796.35065,171.24846,781.7207,1141.6924,766.42926,159.30205,813.29694,1133.0593,799.9645,NaN,NaN,1087.1721,871.1193,100.33694,764.5854,1078.279,756.6394,80.03755,747.51184,1057.2941,736.968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
225.5,802.0,1206.0,792.5,243.4922,796.3154,1220.2976,790.53644,164.49692,774.00464,1136.8699,759.9992,157.62755,807.7153,1129.0405,791.92694,NaN,NaN,1118.5186,855.04425,96.31816,759.7629,1074.2603,748.60187,77.35837,743.49304,1052.2706,729.7119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
220.375,797.5,1202.0,785.5,238.13383,791.6269,1216.4214,785.1098,161.6034,770.1466,1131.2435,755.1767,155.3949,801.5755,1127.0311,785.229,NaN,NaN,1145.8462,826.1091,90.69187,755.7441,1070.2415,742.1718,73.33959,740.1441,1048.3634,723.5721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
215.75,791.0,1197.0,779.0,234.11505,786.9383,1210.9949,777.7452,156.78087,766.2886,1129.6361,751.9617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.86934,754.1366,1067.0265,738.9568,68.651024,734.1159,1043.34,719.1068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
211.125,784.5,1194.0,773.5,228.75668,782.91956,1207.5063,773.0938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.046814,750.1178,1063.8115,734.938,63.292652,730.0971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
207.0,780.5,1192.0,766.0,225.40771,776.22156,1204.4054,766.892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1207.7354,748.1448,75.544754,748.43005,1059.7927,730.91925,59.273876,724.7388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204.625,774.0,1189.0,759.0,220.04935,771.533,1200.1416,760.30255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1213.3616,752.1636,73.133484,743.6075,1055.7739,725.29297,52.575916,718.04083,1033.8512,706.8272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1208.5391,764.2199,70.72222,736.3737,1053.3627,718.8629,52.371185,714.0751,1031.6185,702.3619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,215.17572,757.78613,1198.5912,744.0228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1179.6039,770.64996,69.918465,728.3362,1051.7551,711.6291,54.380573,710.72614,1031.0604,697.33844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
199.375,754.5,1183.0,739.0,213.50124,751.6463,1196.2655,737.821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1160.3138,773.865,68.31096,723.5136,1050.1476,706.0028,53.04098,708.04694,1029.3859,688.966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
195.5,751.5,1181.0,735.5,211.82674,747.181,1195.1027,732.78204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.703445,718.6911,1048.5402,700.3765,49.022205,703.35834,1027.1532,685.05884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
192.875,746.0,1180.0,729.0,211.26857,742.7157,1193.5522,728.9059,129.12178,732.2291,1108.7384,713.3814,124.00102,762.3933,1096.8903,746.38086,NaN,NaN,NaN,NaN,65.09594,714.6723,1046.9326,696.3578,44.333633,695.3208,1026.037,679.47723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
191.875,741.5,1181.0,724.5,210.15225,739.36676,1193.5522,723.86694,128.73416,727.1901,1107.9347,707.7551,123.442856,757.3698,1098.2299,739.68286,NaN,NaN,1017.24536,790.74384,63.488426,710.65356,1046.1289,692.339,40.984653,689.96246,1024.3624,675.0119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
191.25,737.5,1180.0,721.0,209.03592,735.4596,1194.3275,718.82794,129.12178,723.7016,1107.9347,704.5401,122.32653,754.0209,1096.8903,735.6641,NaN,NaN,1004.3853,806.8189,64.29218,708.2423,1045.3251,689.12396,40.984653,687.95306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190.375,737.0,1179.0,720.0,206.80327,733.7851,1192.0018,717.6651,128.34656,722.9264,1107.9347,703.7364,122.8847,752.90454,1097.56,734.9943,NaN,NaN,1005.9928,814.8565,64.29218,708.2423,1044.5214,687.5165,40.314857,686.61346,1023.2461,671.10474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190.0,737.5,1178.0,720.0,207.9196,733.7851,1192.3894,719.2156,127.183716,724.4768,1107.9347,706.9514,124.55918,752.90454,1098.8997,734.9943,NaN,NaN,1043.7693,814.05273,65.09594,707.43854,1044.5214,687.5165,40.984653,685.94366,1022.6879,669.9884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190.0,736.5,1179.0,720.0,207.9196,732.1106,1192.777,718.4403,128.73416,722.9264,1107.9347,706.14764,125.675514,751.23004,1102.2487,733.6547,NaN,NaN,1083.957,806.8189,65.89969,708.2423,1044.5214,688.3202,42.99404,685.94366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190.375,735.0,1179.0,719.0,208.47775,729.8779,1193.1647,717.6651,128.73416,721.3759,1107.9347,706.14764,128.46632,748.4392,1106.2675,730.9755,NaN,NaN,1124.1448,793.1551,65.89969,706.63477,1046.1289,687.5165,43.663837,683.26447,1025.4788,666.0813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190.0,731.0,1178.0,718.0,209.03592,725.41266,1192.3894,715.72705,130.67224,718.66266,1110.346,701.3251,132.93164,745.0903,1110.2863,728.9661,NaN,NaN,1157.0988,764.2199,67.5072,705.831,1047.7363,685.1052,45.00343,681.2551,1027.1532,664.4068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190.375,727.0,1179.0,714.5,210.15225,720.9473,1192.3894,714.1766,133.38553,715.5617,1110.346,698.9138,NaN,NaN,NaN,NaN,NaN,NaN,1186.8376,736.0885,69.114716,702.616,1050.9514,682.6939,47.682613,680.5853,1031.0604,662.7323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.918465,698.5972,1052.559,681.8902,47.682613,676.5665,1032.1768,661.61597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1211.7542,707.1533,72.329735,692.1672,1054.9702,681.0864,51.031593,674.5571,1033.2931,661.0578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1206.1278,717.6021,73.93724,689.7559,1057.3815,679.4789,53.04098,671.8779,1035.5258,660.49963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1194.0715,733.6772,77.95602,688.1484,1060.5964,677.8714,57.059757,670.5384,1039.4329,660.49963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206.125,717.0,1196.0,703.5,221.87367,712.0167,1207.8939,703.3234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1190.0527,742.5185,83.582306,688.1484,1064.6152,676.2639,61.74833,669.1988,1043.8982,658.267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
212.0,716.0,1202.0,703.5,225.78082,713.6912,1214.0957,702.54816,152.37859,707.4219,1132.8511,690.0725,NaN,NaN,NaN,NaN,NaN,NaN,1175.5851,752.1636,85.99357,688.95215,1070.2415,676.2639,65.767105,668.529,1048.3634,656.03436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
215.25,716.0,1206.0,703.5,229.1298,714.2494,1217.5842,701.77295,155.86711,706.6466,1137.6736,689.2688,145.7694,735.60144,1126.3613,719.589,NaN,NaN,1102.4434,761.80865,93.22736,692.97095,1073.4565,675.46014,69.78588,668.529,1056.736,653.2435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
218.125,716.0,1211.0,702.5,234.71144,713.6912,1220.2976,700.6101,158.96802,706.25903,1141.6924,687.66125,149.11836,736.1596,1131.0499,718.9192,NaN,NaN,1067.882,776.27625,97.24614,690.5597,1078.279,673.0489,75.81404,667.8592,1063.4338,651.01086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221.625,715.0,1214.0,701.0,238.61858,712.5749,1224.5613,699.05963,162.45653,705.0962,1145.7112,686.0538,152.46735,735.0433,1133.7291,718.2494,NaN,NaN,1046.9843,790.74384,101.264915,688.95215,1083.1016,671.44135,80.50262,666.5196,1067.8992,649.33636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
224.875,713.5,1217.0,697.5,240.85123,710.3422,1228.8251,695.95874,166.33267,703.93335,1149.73,683.6425,156.3745,733.36884,1137.078,715.5702,NaN,NaN,1048.5918,785.9213,104.479935,687.34467,1087.1204,669.0301,83.85159,665.8498,1071.2482,647.6619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228.75,710.5,1221.0,696.5,243.08388,705.87695,1231.5383,693.2455,170.2088,702.3829,1153.7487,682.035,160.28163,730.578,1140.427,714.23065,NaN,NaN,1062.2556,781.9025,110.106224,684.9334,1091.1392,666.61884,87.87037,665.18,1075.1553,645.9874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
233.0,706.5,1224.0,695.0,245.8747,700.85345,1231.5383,693.63306,174.47255,698.89435,1159.375,679.6237,164.74695,726.1127,1143.776,712.89105,NaN,NaN,1088.7795,770.64996,114.92876,682.5221,1095.9617,665.81506,92.558945,665.18,1079.6206,644.8711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
