Track 02_cam_1_x,Track 02_cam_1_y,Track 02_cam_2_x,Track 02_cam_2_y,Track 03_cam_1_x,Track 03_cam_1_y,Track 03_cam_2_x,Track 03_cam_2_y,Track 04_cam_1_x,Track 04_cam_1_y,Track 04_cam_2_x,Track 04_cam_2_y,Track 06_cam_1_x,Track 06_cam_1_y,Track 06_cam_2_x,Track 06_cam_2_y,Track 07_cam_1_x,Track 07_cam_1_y,Track 07_cam_2_x,Track 07_cam_2_y,Track 08_cam_1_x,Track 08_cam_1_y,Track 08_cam_2_x,Track 08_cam_2_y,Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y,Track 5_cam_1_x,Track 5_cam_1_y,Track 5_cam_2_x,Track 5_cam_2_y
480.0,382.3008849557522,1234.0,496.5752128666036,570.0,340.8849557522124,1334.0,458.7701040681173,599.0,383.3628318584071,1355.0,497.59697256386,692.0,299.4690265486726,1468.0,418.9214758751183,608.0,324.9557522123894,1369.0,442.4219489120151,606.0,292.0353982300885,1373.0,409.7256385998108,504.99999999999994,387.6106194690265,1264.0,498.61873226111635,659.0,310.08849557522126,1420.0,428.11731315042573
462.0,378.0530973451327,1220.0,489.4228949858089,553.0,335.57522123893807,1316.0,453.6613055818354,579.0,379.11504424778764,1337.0,490.4446546830653,676.0,295.2212389380531,1450.0,413.81267738883633,595.0,317.5221238938053,1353.0,434.24787133396404,590.0,286.7256637168142,1354.0,401.55156102175965,491.0,382.3008849557522,1245.0,494.5316934720908,643.0,305.8407079646018,1405.0,421.9867549668874
444.0,373.8053097345133,1201.0,485.33585619678337,535.0,333.4513274336283,1293.0,444.46546830652795,NaN,NaN,NaN,NaN,657.0,292.0353982300885,1435.0,407.682119205298,577.0,312.212389380531,1334.0,427.0955534531693,571.0,280.353982300885,1337.0,393.37748344370857,473.0,378.0530973451327,1229.0,488.40113528855255,627.0,300.53097345132744,1389.0,415.8561967833491
426.0,369.5575221238938,1186.0,480.2270577105014,520.0,326.01769911504425,1275.0,439.35666982024594,NaN,NaN,NaN,NaN,638.0,286.7256637168142,1415.0,403.5950804162724,559.0,307.9646017699115,1319.0,420.96499526963106,562.0,277.1681415929204,1323.0,390.31220435193944,457.0,371.6814159292035,1211.0,483.2923368022706,609.0,297.34513274336285,1369.0,410.7473982970672
411.0,365.3097345132743,1170.0,475.11825922421946,503.0,320.7079646017699,1261.0,432.20435193945127,NaN,NaN,NaN,NaN,624.0,282.4778761061947,1398.0,400.5298013245033,545.0,301.59292035398227,1300.0,415.8561967833491,542.0,271.85840707964604,1305.0,386.2251655629139,440.0,370.6194690265487,1196.0,482.27057710501424,593.0,293.0973451327434,1354.0,407.682119205298
399.0,362.1238938053097,1152.0,471.0312204351939,485.00000000000006,311.1504424778761,1243.0,424.0302743614002,NaN,NaN,NaN,NaN,613.0,283.53982300884957,1382.0,397.4645222327341,533.0,295.2212389380531,1287.0,409.7256385998108,530.0,270.7964601769911,1288.0,384.18164616840113,425.0,365.3097345132743,1178.0,474.0964995269631,578.0,289.9115044247788,1336.0,404.61684011352884
386.0,357.87610619469024,1140.0,464.9006622516556,467.0,303.716814159292,1232.0,413.81267738883633,NaN,NaN,NaN,NaN,600.0,283.53982300884957,1371.0,397.4645222327341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,411.0,361.0619469026549,1162.0,468.98770104068115,563.0,288.84955752212386,1321.0,403.5950804162724
374.0,350.44247787610624,1127.0,459.7918637653737,449.0,298.4070796460177,1210.0,406.66035950804167,468.0,338.76106194690266,1226.0,453.6613055818354,584.0,285.6637168141593,1355.0,398.4862819299905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,396.0,352.5663716814159,1150.0,463.87890255439925,544.0,290.9734513274336,1305.0,402.57332071901607
361.0,346.1946902654867,1114.0,454.6830652790918,439.0,290.9734513274336,1196.0,400.5298013245033,444.0,334.5132743362832,1199.0,446.5089877010407,569.0,284.60176991150445,1335.0,397.4645222327341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,382.0,346.1946902654867,1134.0,455.70482497634816,532.0,287.78761061946904,1289.0,399.5080416272469
346.0,339.8230088495575,1097.0,449.57426679280985,NaN,NaN,NaN,NaN,425.0,327.0796460176991,1180.0,438.3349101229896,552.0,284.60176991150445,1318.0,395.42100283822134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,367.0,338.76106194690266,1117.0,449.57426679280985,515.0,286.7256637168142,1271.0,397.4645222327341
325.0,333.4513274336283,1077.0,440.37842951750235,NaN,NaN,NaN,NaN,403.0,317.5221238938053,1164.0,428.11731315042573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352.0,332.3893805309734,1103.0,443.4437086092715,498.00000000000006,284.60176991150445,1257.0,394.399243140965
305.0,328.141592920354,1063.0,433.2261116367076,NaN,NaN,NaN,NaN,391.0,311.1504424778761,1146.0,423.00851466414383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,336.0,326.01769911504425,1085.0,433.2261116367076,NaN,NaN,NaN,NaN
297.0,320.7079646017699,1046.0,425.0520340586566,NaN,NaN,NaN,NaN,374.0,304.7787610619469,1131.0,416.8779564806055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,320.0,322.83185840707966,1070.0,428.11731315042573,NaN,NaN,NaN,NaN
281.0,312.212389380531,1029.0,415.8561967833491,NaN,NaN,NaN,NaN,358.0,299.4690265486726,1113.0,410.7473982970672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,304.0,315.3982300884956,1052.0,421.9867549668874,NaN,NaN,NaN,NaN
268.0,305.8407079646018,1012.0,408.70387890255444,NaN,NaN,NaN,NaN,340.0,292.0353982300885,1091.0,403.5950804162724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,290.0,309.0265486725664,1035.0,414.83443708609275,NaN,NaN,NaN,NaN
253.0,302.6548672566372,990.0,404.61684011352884,NaN,NaN,NaN,NaN,323.0,286.7256637168142,1073.0,399.5080416272469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270.0,303.716814159292,1016.0,406.66035950804167,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
