Track 01_x,Track 01_y,Track 01_z,Track 02_x,Track 02_y,Track 02_z,Track 03_x,Track 03_y,Track 03_z,Track 04_x,Track 04_y,Track 04_z,Track 05_x,Track 05_y,Track 05_z,Track 06_x,Track 06_y,Track 06_z,Track 07_x,Track 07_y,Track 07_z,Track 08_x,Track 08_y,Track 08_z,Track 09_x,Track 09_y,Track 09_z,Track 10_x,Track 10_y,Track 10_z
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-1.1716809712488032,-10.042876086906281,2.865265094827444,-1.115636213533763,-10.139476970439908,2.91808566098645,-1.347379858129057,-10.099450402652835,2.89107713721646,-1.4231369196495192,-9.942471481141457,2.740216615950681,NaN,NaN,NaN,NaN,NaN,NaN,-1.5850949197315187,-9.782617980503083,2.9108032354936393,-1.492750957795734,-9.942539032348309,2.921888242451101,-1.4718794512024882,-9.891422519462987,2.936325345454478,-1.494949725288545,-10.010645813991601,3.048044435148073
-1.1298457425409332,-10.05168148674883,2.874642986692328,-1.075597252768722,-10.14767780941791,2.9237370849029176,-1.3024110207158641,-10.045347922669999,2.875155883941937,-1.3877823789043908,-10.053379078909106,2.7948516403126185,NaN,NaN,NaN,-1.4866605037960408,-10.02138001565368,2.937126090060802,-1.547871465044218,-9.850824198244169,2.94705179068451,-1.4537288050837798,-9.947880890693778,2.9299568483239304,-1.4376967469764057,-10.000627659594073,2.9869601836318798,-1.4558292502994503,-9.994699679023855,3.0460663269798776
-1.0936005262159276,-10.079880891017947,2.888418192756094,-1.0367871389200525,-10.177900215738802,2.943423846786398,-1.2658780966591223,-10.133843117182472,2.9130337649696356,-1.3588383620979938,-10.203823001458462,2.8690131303547712,NaN,NaN,NaN,-1.4498390253149496,-10.047692684341438,2.955249821986095,-1.5159575028967043,-9.93773333816779,2.985391406654156,-1.4191827049119208,-10.016101676529253,2.966379705754285,-1.3970141894781127,-9.98674173560038,2.990919939791155,-1.4261124386995758,-10.060276592024957,3.0758953972164913
-1.0627435303132986,-10.150119539686626,2.924356083867478,-1.0084454269760557,-10.225660891029584,2.9651461448532657,-1.2302945394549807,-10.121668842604869,2.9193784034069035,NaN,NaN,NaN,-1.4293657885180608,-7.417469627072389,1.6281206582677656,-1.4134552096856157,-10.094163490635983,2.979570806071013,-1.4743183842988543,-9.85998039304546,2.962754091922085,-1.385288666759873,-10.021492583107442,2.9745697459341676,-1.3615191621578167,-9.992780375987385,3.0010678816498433,-1.3943735208881545,-10.085597404104556,3.0917905509119885
-1.0286921508484943,-10.179104187427876,2.941941538013036,-0.967002656034427,-10.195025232090792,2.960488504296242,-1.1859817960417873,-10.047927695983883,2.8974847797522982,NaN,NaN,NaN,NaN,NaN,NaN,-1.375892040289425,-10.060513525020692,2.9774694739107823,-1.439351379326307,-9.822216671162371,2.952416296140209,-1.344663782456732,-9.94433506342739,2.9484353643073877,-1.3281036449024726,-10.019061619562734,3.0174118371842384,-1.3551977234150827,-10.05190393432828,3.0898858862834393
-0.9844575989572941,-10.127372933436597,2.9270782113932805,-0.9476288218194552,-10.344788765040585,3.0281208210838204,-1.1622297216232589,-10.198008100953187,2.9635669773876385,NaN,NaN,NaN,NaN,NaN,NaN,-1.349160087808197,-10.167005048022055,3.0238605442358444,-1.4096966147266135,-9.91026160722935,2.9911603834193667,-1.3138770800250554,-10.075474237207104,3.0112504688521082,-1.2933713515546503,-9.984419353976167,3.0134735720684622,-1.319301978068836,-10.099081499303821,3.115797218017578
-0.9573301809687016,-10.196705198544663,2.95915400068144,-0.906359100017127,-10.314865135724231,3.021999089988161,-1.1289829314845534,-10.205837319678475,2.9744325518625137,NaN,NaN,NaN,NaN,NaN,NaN,-1.316656267753726,-10.213291087266297,3.0480864576733295,-1.3672495216657792,-9.897226578089416,2.999012344641607,-1.2791661835999528,-10.04086361422966,3.00548342369101,-1.2552907482914772,-9.950569812411482,3.0115569063418897,-1.2863377985843965,-10.125619852011237,3.1337936935934954
-0.9226741149194194,-10.206256458501668,2.9706841024460773,-0.8736499676490741,-10.324382885763828,3.033490498046295,-1.0932007718104957,-10.19301882847226,2.9735613533927423,NaN,NaN,NaN,NaN,NaN,NaN,-1.286397642922798,-10.261837844197235,3.08351282841128,-1.3233835072177862,-9.88640265298988,3.0147235224767166,-1.2487671670917522,-10.108071760622948,3.0361639499083943,-1.2284159454522514,-10.08054944236778,3.0682519313495913,-1.251965989752664,-10.092511186782035,3.134004340600566
-0.889583370616652,-10.21530029307003,2.9803121243735853,-0.841097558001171,-10.334438874050845,3.0469098531005905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2486245737097246,-10.270105873805067,3.097753187594107,-1.2782958446691877,-9.958944355509484,3.0590408952275476,-1.2198628531119728,-10.155705179810004,3.0643793752019217,-1.1868512977174497,-10.045956489680298,3.0572398299332293,-1.2124848576640426,-10.119128057657603,3.1466652083858184
-0.8630190192150771,-10.306406359666672,3.0260814781498335,-0.8123786694318487,-10.3835550367002,3.070693425948672,NaN,NaN,NaN,NaN,NaN,NaN,-0.9385405506463472,-10.597679094778952,3.08604454548319,-1.203162048724768,-10.239069842491363,3.0947348070335603,-1.2331569243337388,-10.01108493911318,3.0970881412251527,-1.1826272520744179,-10.142914204133868,3.067060039533447,-1.1562205959380283,-10.093232498646328,3.0799649476218947,-1.1755094085129032,-10.107635613457918,3.156851432954488
-0.8384002092663858,-10.396328279728236,3.0713051809045533,-0.7704063940047862,-10.271857957311658,3.0306232041945793,NaN,NaN,NaN,NaN,NaN,NaN,-0.8903388720086814,-10.802257754569196,3.158219304000829,-1.168424827709412,-10.287731046951881,3.1247911514052085,-1.1908004881430105,-9.99856817355562,3.101642228945414,-1.1389075338972718,-10.13133296621306,3.070060632191725,-1.1158136309640665,-10.082268612843476,3.088548802564856,-1.136245494095949,-10.134864360679826,3.169720867061349
-0.8000281384228619,-10.387408316586054,3.0753090867297908,-0.7358356367033402,-10.345867244122154,3.0726493566250586,NaN,NaN,NaN,NaN,NaN,NaN,-0.8250177798105853,-10.581545794986706,3.050967063952968,-1.1275739494570263,-10.256122168109904,3.1199986084912186,-1.1569171280156014,-10.004225806930322,3.106433171656202,-1.1040748017740625,-10.180649004268352,3.0986745975978973,-1.0713111080872952,-10.092560249728415,3.1035083084525987,-1.0931061953251544,-10.264057821935001,3.2179994218697336
-0.7674657181315532,-10.4183589742808,3.096908303466794,-0.7064502600270612,-10.35522881447355,3.0824168652948294,NaN,NaN,NaN,NaN,NaN,NaN,-0.8839147449465868,-10.479647325025963,2.9791519884713065,-1.095543468498215,-10.28467042385692,3.1422458378206026,-1.1304928415677784,-10.072651747559306,3.1406229566725545,-1.0734649410820831,-10.249233582627129,3.1330780670877187,-1.0426953608618614,-10.243531810559821,3.1695253798788707,-1.031085200214351,-10.074296099244709,3.1647094100664876
-0.7352856689328037,-10.42903965485294,3.1105026843364354,-0.671148650245997,-10.430163088286891,3.1280188065953127,-0.9088814575767042,-10.445094105651853,3.116352491372634,NaN,NaN,NaN,NaN,NaN,NaN,-1.0625793342556267,-10.252384703286532,3.139163905589613,-1.1122849460465092,-10.097827617863821,3.156699153107566,NaN,NaN,NaN,-1.0005350393064887,-10.19193370081317,3.157202047549182,-0.9771662767974655,-10.087161668115805,3.1820915638131853
-0.7105175720165612,-10.478195862878293,3.137685293655371,-0.6436241888904617,-10.460204183927615,3.147584335140687,-0.8756495410804538,-10.435665101387059,3.1253844670393747,-0.9565638096613266,-10.394921132189335,3.0088456746665577,-1.1972058863476873,-10.471858994675326,2.984921834484125,-1.0378689282958597,-10.29985912042616,3.1671627881348305,-1.0777608343784324,-10.041919373346024,3.1379515057245118,-1.0012877996170408,-10.290053473931255,3.177826997483217,-0.9574133298677893,-10.160557694068123,3.150952861453857,-0.9446644564288577,-10.30028997464359,3.2673158903443174
-0.6844326967949039,-10.507127707736194,3.155146365711124,-0.6174782919613703,-10.488978527935226,3.1615564560331135,-0.8296464406384259,-10.325871888381933,3.086191659552672,-0.91719992082995,-10.304826811562258,2.98381213906386,-1.227203625911358,-10.349944085273268,2.8623206244985253,-0.9993732338678566,-10.24971061863829,3.1622320065539955,-1.0568840982031882,-10.151419631158682,3.189544501512701,-0.96993431081048,-10.320335194679108,3.205754809435774,-0.9208402658616609,-10.191312601620572,3.1738714220156927,-0.8967308805653561,-10.208503374676718,3.2347502715248333
-0.6586780981073452,-10.536731708070013,3.176242516734985,-0.5964150871349483,-10.557884421356775,3.196415325670153,-0.8084439661561998,-10.414857955713892,3.1307828908774775,-0.911426763601686,-10.532866941552882,3.0967342547160146,-1.2027966478311942,-10.499573694379706,2.95021683310261,-0.9720078583655501,-10.299263468614484,3.1960046901580634,-1.0223069285108717,-10.160253552272211,3.2040819797842772,-0.9306817218503007,-10.290742720189012,3.207062717153442,-0.889974084855073,-10.24015601109851,3.196939360195947,-0.8588505755175766,-10.217256175390771,3.2405653918983095
-0.6359778445344818,-10.585316279716,3.203107027166984,-0.5743750860658591,-10.627664372609551,3.2365563201746936,-0.7725179474605076,-10.344088531613293,3.1106886009356782,-0.8809014445899983,-10.483578531472254,3.091633856035054,-1.2057270642330151,-10.432838393312363,2.9779500545525477,-0.949037682991008,-10.367980520872074,3.237123459298045,-0.9952299836219382,-10.188870238614586,3.2280084421868445,-0.8897907714082242,-10.239442244835615,3.1932333321938895,-0.8640779301435997,-10.28795423824022,3.2196995220409623,-0.8170782864699777,-10.18610506992299,3.2328924645371115
-0.608798173161942,-10.574628853731562,3.2049707994990966,-0.5472801709223175,-10.597475775232136,3.2325170602959137,-0.7550653742632573,-10.433101232524095,3.158666576844691,-0.8557213183902097,-10.473231719476825,3.103881134223682,-1.1615977054084856,-10.44905460820693,3.0191268981898456,-0.9183403554538627,-10.377364794096112,3.2535274076108522,-0.9717846268812723,-10.195191656592105,3.2383967787728207,-0.8684796400009662,-10.307790946614823,3.229096113982469,NaN,NaN,NaN,-0.7959434408549112,-10.335514483485195,3.2906249916097363
-0.5863488599505824,-10.603221462099016,3.22397498868658,-0.5298309849021324,-10.645181884054242,3.2607031051456983,-0.7390798746075123,-10.561257046865375,3.2234285518747474,NaN,NaN,NaN,-1.116014083132567,-10.60652054152644,3.1333047014567152,-0.8971052438363846,-10.384839174441757,3.269420330554273,-0.955194230357171,-10.241272602012195,3.2639748299390616,-0.8478005752059175,-10.436103482646438,3.2877425139212364,NaN,NaN,NaN,-0.7605491057871168,-10.324904170639325,3.292550369570732
-0.5703716156340862,-10.650498943471343,3.253747119120735,-0.4996494715234691,-10.6162083767914,3.2570859014406137,-0.7222442786383552,-10.607340400460462,3.249323922819362,NaN,NaN,NaN,-1.0110891703938814,-10.6745208950828,3.19266780903943,-0.8770154309604923,-10.39032517385637,3.2760970277930417,-0.9326588523604536,-10.20543956163536,3.253303920156002,-0.829694072484386,-10.521992956530266,3.328443545857006,NaN,NaN,NaN,-0.7373301507750805,-10.431761437444782,3.328989221075631
-0.5496974832650569,-10.658867644770549,3.266533437207236,-0.4980519747765197,-10.73823321726607,3.3110304059855347,-0.7113502876321105,-10.711302741884564,3.3011017203471527,NaN,NaN,NaN,-0.9252279054739544,-11.242565939171975,3.454841894199459,-0.851547658088273,-10.378689899995432,3.284599083536926,-0.9137439786836212,-10.293315919377756,3.296247410380885,-0.8001247226694271,-10.491947080391542,3.3297363773856445,NaN,NaN,NaN,-0.7198419001208115,-10.635696332622674,3.404012164124579
-0.5241492471493375,-10.628413441005375,3.2624520122489375,-0.4810227475381654,-10.766110469734985,3.3347026825505246,-0.6819234360953672,-10.622157825751058,3.272501951350551,NaN,NaN,NaN,-0.7677073557986036,-10.837077057862258,3.2784949030566417,-0.8266685009625205,-10.32590572966005,3.275836303296677,-0.8885846174928109,-10.260659552845743,3.2969587075998437,NaN,NaN,NaN,NaN,NaN,NaN,-0.7006637858878951,-10.698535490340413,3.42067998142067
-0.5159017442914514,-10.712129207909124,3.2997110989979013,-0.46136896189707055,-10.733848166664368,3.326739363534201,NaN,NaN,NaN,NaN,NaN,NaN,-0.7030605601335276,-11.324142173274382,3.4809175359177047,-0.8053143961741065,-10.354768625345582,3.3032287481937876,-0.868012504100664,-10.39042055597236,3.3621504418568966,NaN,NaN,NaN,NaN,NaN,NaN,-0.6932328743651724,-10.760927850581844,3.454033530903557
-0.50363278077333,-10.778045292409232,3.338230808483486,-0.43924139388053973,-10.742584466826202,3.336211880906217,NaN,NaN,NaN,NaN,NaN,NaN,-0.5494014733627749,-11.047253483264809,3.4075516576360703,NaN,NaN,NaN,-0.8418128241674185,-10.419095590471056,3.3857470961599025,-0.7449724988397339,-10.512994996152063,3.3733199006860164,NaN,NaN,NaN,-0.6533103983085976,-10.519321901675738,3.3852346188632616
NaN,NaN,NaN,-0.4271136547775615,-10.80787229169225,3.369361991707425,NaN,NaN,NaN,NaN,NaN,NaN,-0.48207193456754144,-10.852584031387044,3.2985546513315613,-0.7502177467902467,-10.35102889785582,3.317445297751207,-0.8163828637010121,-10.385917869386834,3.3794845521030656,-0.7168763486059597,-10.46221798751866,3.3652740179981593,NaN,NaN,NaN,-0.6361175970183206,-10.507756225844648,3.4006109901118626
-0.4592679222561236,-10.794752832681164,3.3535120826001403,-0.41828140998251395,-10.890900051466566,3.4076859784253903,NaN,NaN,NaN,NaN,NaN,NaN,-0.4558082377688859,-10.897477741032256,3.29390248139667,-0.7319383997273033,-10.378351233248496,3.3391507902845317,-0.7871262494017414,-10.292585702688697,3.352420805419005,-0.6759933969752144,-10.372169795226547,3.3354820624881363,NaN,NaN,NaN,-0.6110358869704698,-10.598466256039233,3.4523579818474124
-0.4584448261423467,-10.933644722397954,3.415279647956668,-0.4077871235558379,-10.972939526579074,3.4405945577006687,NaN,NaN,NaN,NaN,NaN,NaN,-0.5550109140198686,-11.527587693795834,3.504552434729551,-0.7190905987492204,-10.422217198325981,3.3553359976168515,-0.7725373757854441,-10.337194009702632,3.370406478639684,-0.6726706874602231,-10.537378967838785,3.4092428507181856,-0.6476366769176912,-10.632952541165503,3.4926708211265325,-0.5956327876562062,-10.705897733367953,3.513620099405139
-0.4312713475467867,-10.90424686871559,3.4032662222155823,-0.3771497293283661,-10.906581250626436,3.4176113251082896,-0.5861002425149586,-10.817600419988183,3.39698770814739,NaN,NaN,NaN,NaN,NaN,NaN,-0.7048494533690778,-10.445772021603025,3.362165451534581,-0.754991031308503,-10.318778373653036,3.3529540797419246,-0.6574415694752916,-10.602631869416536,3.4400252921860677,-0.6183165327435938,-10.624644150198678,3.5071530271212574,-0.5426729911878525,-10.524206963913144,3.4581560760578585
-0.4204322374678075,-10.948169321119812,3.4264723859934287,-0.3549266920813013,-10.895915043177641,3.417896705853029,-0.5641367971837089,-10.806691562625337,3.4021734001766437,NaN,NaN,NaN,-0.8288195197069137,-10.953135075968902,3.3240751985104113,-0.6986826066328873,-10.509473758305154,3.3943643684108453,-0.7554222661385498,-10.420713113652601,3.3927244310750178,-0.6366467490785558,-10.65021512784365,3.4689810273868553,-0.5901803996301995,-10.59521251834932,3.5088955940707143,-0.5411143841531076,-10.68695018738457,3.5301008752406515
-0.40768070512132915,-10.972718848856514,3.438868572006065,-0.3437207866228079,-10.938900474819883,3.4308209992361567,-0.5512270663514947,-10.831743002892717,3.4196885869365574,-0.6276448512719901,-10.730555344414638,3.278039914594463,-0.9211813418591283,-10.665136683061478,3.134441820758811,-0.6779192537467377,-10.49712773809339,3.4009795402056144,-0.7456397998166485,-10.46339406807938,3.4084311450215035,-0.6052350443509106,-10.601041747447681,3.4581796432848906,-0.5924813051822398,-10.793212757606444,3.5919457416692477,-0.525519186548668,-10.675045904273743,3.5435220726543557
-0.3945579344464737,-10.99638208306991,3.4443600215015957,-0.32573708420331776,-10.926330489923917,3.4271853205382525,-0.5336886677959277,-10.857701103369008,3.434110676479059,-0.6255136745378008,-10.87108176303202,3.350909359700429,-0.9418652421083018,-10.793929817500528,3.1796789875735043,-0.6567517421901801,-10.524507294172357,3.419108312761658,-0.7451222491991297,-10.54479806759249,3.445493466454894,-0.5816248320263836,-10.590294005098633,3.466941691468354,-0.5628436379354299,-10.725496032167722,3.576164324925597,-0.4956118482874371,-10.646087813445742,3.54208710859563
-0.3849820126252514,-11.038564121860468,3.4603417841892052,-0.31227432257482446,-10.930976554766493,3.4253392520944432,-0.514621066343155,-10.826552885968177,3.431644516535562,-0.6085380287936125,-10.8599130876485,3.3626528934266444,-0.9380986478603027,-10.881681642823606,3.269196380226825,-0.626889768211773,-10.454094788667827,3.4038355274481766,-0.7340209043938278,-10.607954948810505,3.4737706205247045,-0.5718083261284227,-10.694344137949717,3.5153757592399546,-0.5282407410685993,-10.618913809522565,3.547743834777192,-0.47055851836855894,-10.61668511301857,3.547276445997354
-0.37984832175810557,-11.07893312692553,3.4757389613788616,-0.3131285494673641,-11.028446988651005,3.4627940382484685,-0.4954686840603297,-10.795261206508368,3.429164929936181,-0.5985798159309121,-10.903111850168067,3.3873504032991892,-0.8940217669444019,-10.627830686543708,3.1912575695746983,-0.6165918862379516,-10.458537616276375,3.4136583812037,-0.7199369316423893,-10.56971571453203,3.4475263019787885,-0.5571008274715794,-10.699886080055911,3.5237012016864613,-0.5103111981168326,-10.605440170993397,3.5490242950384148,-0.4671861881304315,-10.717781701947267,3.5859690663297066
