Track 02_cam_1_x,Track 02_cam_1_y,Track 02_cam_2_x,Track 02_cam_2_y,Track 03_cam_1_x,Track 03_cam_1_y,Track 03_cam_2_x,Track 03_cam_2_y,Track 04_cam_1_x,Track 04_cam_1_y,Track 04_cam_2_x,Track 04_cam_2_y,Track 05_cam_1_x,Track 05_cam_1_y,Track 05_cam_2_x,Track 05_cam_2_y,Track 06_cam_1_x,Track 06_cam_1_y,Track 06_cam_2_x,Track 06_cam_2_y,Track 07_cam_1_x,Track 07_cam_1_y,Track 07_cam_2_x,Track 07_cam_2_y,Track 08_cam_1_x,Track 08_cam_1_y,Track 08_cam_2_x,Track 08_cam_2_y,Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
721.0,492.7433628318584,1696.0,608.4955752212389,765.0,494.8672566371681,1743.9884759373574,609.2545704504901,789.6990939198802,518.5662879707523,1762.0,635.0442477876106,803.0,466.1946902654867,1780.572561029823,584.8234855704061,798.0,442.83185840707966,1781.0619330053219,561.8027962860116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,732.0,496.9911504424779,1708.0,611.6814159292036
703.0,493.8053097345133,1676.0,608.4955752212389,747.0,494.8672566371681,1725.010923925469,609.2545704504901,770.4089704630901,518.0541607993332,1747.0,633.9823008849557,782.5777540818855,468.59204796747485,1760.8042776841057,583.3827986009107,780.0,442.83185840707966,1762.2626831569437,560.1562968923027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,713.0,498.05309734513276,1689.0,611.6814159292036
682.0,493.8053097345133,1657.0,607.433628318584,727.8470269394911,494.41768358684254,1705.754290266347,608.3654607778873,751.6011000927197,519.0784151421716,1729.0,632.9203539823009,763.7397428936139,468.59204796747485,1742.0050278357276,581.7362992072019,762.0,441.7699115044247,1742.6882065106945,559.3330471954482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,695.0,498.05309734513276,1670.0,611.6814159292036
665.0,492.7433628318584,1641.0,607.433628318584,710.8695600661105,493.4297839506172,1689.8466363740285,608.3654607778873,737.133507500127,517.542033627914,1712.0,630.7964601769912,746.5297079808719,467.35717342219317,1724.1748114846887,580.0897998134931,743.0,441.7699115044247,1725.439410258059,558.9214223470211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,677.0,499.11504424778764,1653.0,610.6194690265487
649.0,492.7433628318584,1625.0,606.3716814159292,694.589797310814,491.94793449627923,1672.2644925983086,607.4763511052845,718.8078902161765,516.0056521136563,1696.0,631.858407079646,731.8779215011051,465.38137414974256,1708.4764688277958,580.0897998134931,725.0,441.7699115044247,1707.60919390702,557.6865478017394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,660.0,496.9911504424779,1635.0,610.6194690265487
634.0,491.6814159292035,1607.0,607.433628318584,679.7054427916858,490.2191101328849,1656.3568387059902,607.1799812144169,701.929032191485,513.9571434279795,1676.0,629.7345132743363,716.5284309032542,465.38137414974256,1692.5843194714348,579.4723625408523,712.0,440.7079646017699,1692.1046579495949,557.6865478017394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,646.0,496.9911504424779,1619.0,610.6194690265487
620.0,491.6814159292035,1591.0,606.3716814159292,664.5885202331963,489.72516031477227,1641.0073481081392,606.8836113235493,686.0146803396332,512.9328890851411,1660.0,629.7345132743363,700.9463722660419,463.8995246954046,1676.4983634156063,579.6781749650659,696.0,439.6460176991151,1676.6001219921695,558.7156099228074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,630.0,494.8672566371681,1603.0,610.6194690265487
607.0,491.6814159292035,1578.0,605.3097345132744,650.8670059108749,488.9842355876033,1626.2160208047558,605.9945016509464,669.1358223149418,513.4450162565603,1644.0,628.6725663716813,687.6899940224433,463.15859996823554,1661.7690542560522,579.060737692425,683.0,441.7699115044247,1662.8398463299548,558.7156099228074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,617.0,493.8053097345133,1587.0,608.4955752212389
591.0,489.5575221238938,1561.0866430184042,603.5740400587138,637.6106276672764,489.72516031477227,1611.424693501372,605.1053919783437,653.7037235495097,514.4692705993987,1625.0,629.7345132743363,674.8987518575675,463.4055748772919,1648.0087785938374,578.2374879955706,671.0,441.7699115044247,1648.885763968272,558.0981726501666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,603.0,491.6814159292035,1573.0,607.433628318584
579.0,490.6194690265487,1548.062832814167,602.8331153315448,625.2845215811234,489.72516031477227,1598.8660193758576,604.809022087476,641.1651433025961,514.4692705993987,1610.0,628.6725663716813,661.642373613969,463.15859996823554,1635.0237297294939,577.6200507229298,661.0,439.6460176991151,1635.7069084044606,557.6865478017394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,590.0,490.6194690265487,1561.0,604.2477876106195
567.0,489.5575221238938,1537.1321349641823,602.5861404224885,613.1909835343317,489.72516031477227,1586.3073452503431,604.5126521966085,NaN,NaN,NaN,NaN,649.5488355671773,462.91162505917924,1622.8139076630214,577.6200507229298,651.0,439.6460176991151,1623.884699736924,556.6574856806714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,577.0,491.6814159292035,1547.0,606.3716814159292
555.0,489.5575221238938,1524.1083247599452,600.8573160590942,601.5625815662628,489.97213522382856,1576.2604059499317,603.9199124148734,NaN,NaN,NaN,NaN,638.3855696778312,464.14649960446087,1610.9916989954847,577.2084258745026,640.0,440.7079646017699,1611.8686843699195,555.6284235596033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,566.0,492.7433628318584,1536.0,604.2477876106195
