Track 01_x,Track 01_y,Track 01_z,Track 02_x,Track 02_y,Track 02_z,Track 03_x,Track 03_y,Track 03_z,Track 04_x,Track 04_y,Track 04_z,Track 05_x,Track 05_y,Track 05_z,Track 06_x,Track 06_y,Track 06_z,Track 07_x,Track 07_y,Track 07_z,Track 08_x,Track 08_y,Track 08_z,Track 09_x,Track 09_y,Track 09_z,Track 10_x,Track 10_y,Track 10_z
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.21827794,-0.030018583,0.764041588,-0.175820387,-0.100115698,0.756572916,-0.344503499,-0.02780913,0.756785224,-0.391977875,0.005448118,0.829933066,-0.48200737,-0.029147513,0.690122395,-0.50406405,0.025386119,0.650148285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.219895245,-0.017396971,0.764045487,-0.175087814,-0.084406065,0.756731209,-0.347354441,-0.040859964,0.753409393,NaN,NaN,NaN,-0.485765025,-0.057211794,0.690800209,-0.504760608,-0.008072118,0.643611386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.218157846,-0.030496115,0.761144769,-0.174947842,-0.084966833,0.753358377,-0.347874008,-0.036121727,0.750682678,NaN,NaN,NaN,-0.491168964,-0.063957207,0.690446102,-0.507920826,-0.025778786,0.63202275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.215690145,-0.070033092,0.752279864,-0.176571783,-0.114376472,0.747640743,-0.349300959,-0.034241962,0.746323677,NaN,NaN,NaN,-0.493934262,-0.059882358,0.68976663,-0.508801892,-0.063903258,0.62090804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.220543977,-0.032101437,0.75230121,-0.17757345,-0.106134641,0.744271901,-0.351440753,-0.042784133,0.744189392,NaN,NaN,NaN,-0.496059587,-0.054643941,0.689132546,-0.5120939,-0.061476266,0.617375277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.219936685,-0.058034071,0.749236156,-0.176700541,-0.11245338,0.74156784,-0.35285317,-0.057818273,0.7447793,NaN,NaN,NaN,-0.495680187,-0.05758099,0.686877469,-0.516379541,-0.057351227,0.615493542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.221068127,-0.070866283,0.74907621,-0.178141453,-0.122555631,0.740058096,-0.353841685,-0.060352796,0.745096592,NaN,NaN,NaN,-0.49547362,-0.066314947,0.687376009,-0.517788572,-0.070987437,0.607960829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.223214498,-0.097051811,0.745854324,-0.180780935,-0.12363188,0.739905125,-0.353930982,-0.08106892,0.74571659,-0.404779094,-0.111978869,0.831482664,-0.497676333,-0.073829035,0.685501726,-0.52072698,-0.092509705,0.604762003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.224349925,-0.109929733,0.745693004,-0.183420127,-0.12470703,0.739752011,-0.353934796,-0.086118579,0.744114695,-0.407859871,-0.096853469,0.829454053,-0.499268856,-0.073513026,0.685979977,-0.526450442,-0.075544933,0.602934686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.228240601,-0.123015175,0.745379126,-0.186003073,-0.125998362,0.738248576,-0.356557494,-0.095184821,0.743120433,-0.417780466,-0.092346683,0.830818391,-0.5021395,-0.074234232,0.679061975,-0.523600274,-0.093247207,0.597839127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.23052101,-0.148862089,0.745055263,-0.186087149,-0.125662477,0.740274076,-0.358620993,-0.099068169,0.740631943,-0.422190507,-0.099972178,0.82850718,-0.502835704,-0.086978681,0.669903301,-0.525144566,-0.085218352,0.591645668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.230400959,-0.149348538,0.74215057,-0.191748702,-0.168183858,0.740306372,-0.360539272,-0.104434491,0.739703618,-0.438564554,-0.050957618,0.826541815,-0.506824275,-0.111810729,0.661011227,-0.526608433,-0.106615022,0.590774026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
