Ankle,Base of Bill,Base of Tail,Breast,Heel,Shoulder,Tip of Bill,Tip of Tail,Tip of Wing,Toe
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,NaN,12.208920719131688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,12.208920719131688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,NaN,12.208920719131688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,12.208920719131688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,NaN,12.208920719131688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,12.208920719131688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,12.208920719131688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,12.208920719131688,NaN,NaN,NaN,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
NaN,12.978693542069319,12.208920719131688,NaN,NaN,11.585900422753264,14.55032439723382,NaN,NaN,NaN
