Track 02_cam_1_x,Track 02_cam_1_y,Track 02_cam_2_x,Track 02_cam_2_y,Track 03_cam_1_x,Track 03_cam_1_y,Track 03_cam_2_x,Track 03_cam_2_y,Track 04_cam_1_x,Track 04_cam_1_y,Track 04_cam_2_x,Track 04_cam_2_y,Track 05_cam_1_x,Track 05_cam_1_y,Track 05_cam_2_x,Track 05_cam_2_y,Track 06_cam_1_x,Track 06_cam_1_y,Track 06_cam_2_x,Track 06_cam_2_y,Track 07_cam_1_x,Track 07_cam_1_y,Track 07_cam_2_x,Track 07_cam_2_y,Track 08_cam_1_x,Track 08_cam_1_y,Track 08_cam_2_x,Track 08_cam_2_y,Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y
333.0,658.4070796460177,1217.0,772.4503311258278,417.0,620.1769911504425,1299.0,736.6887417218544,440.0,648.8495575221239,1324.0,765.2980132450331,473.0,579.8230088495576,1362.0,697.8618732261116,502.0,563.8938053097346,1391.0,681.5137180700095,425.0,576.637168141593,1313.0,695.8183538315989,412.0,560.70796460177,1300.0,676.4049195837275,359.0,658.4070796460177,1239.0,774.4938505203406
310.0,657.3451327433628,1192.0,770.4068117313151,392.0,619.1150442477876,1273.0,733.6234626300852,411.0,648.8495575221239,1295.0,762.232734153264,452.0,577.6991150442477,1337.0,694.7965941343425,480.0,561.7699115044247,1368.0,679.4701986754967,401.0,575.5752212389381,1288.0,692.7530747398297,390.0,559.6460176991151,1275.0,675.3831598864712,335.0,657.3451327433628,1213.0,772.4503311258278
285.0,654.1592920353982,1164.0,767.3415326395459,368.0,615.929203539823,1247.0,732.6017029328289,NaN,NaN,NaN,NaN,425.0,577.6991150442477,1310.0,692.7530747398297,454.0,561.7699115044247,1348.0,678.4484389782403,379.0,573.4513274336284,1264.0,690.709555345317,367.0,559.6460176991151,1252.0,674.3614001892148,313.0,655.2212389380531,1190.0,770.4068117313151
264.0,653.0973451327434,1140.0,764.2762535477767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,401.0,576.637168141593,1287.0,692.7530747398297,435.0,563.8938053097346,1327.0,678.4484389782403,352.0,570.2654867256638,1240.0,686.6225165562914,346.0,556.4601769911504,1233.0,673.3396404919584,288.0,654.1592920353982,1163.0,767.3415326395459
239.0,652.0353982300885,1114.0,763.2544938505204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,376.0,575.5752212389381,1260.0,690.709555345317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,261.0,653.0973451327434,1136.0,765.2980132450331
214.0,650.9734513274336,1087.0,760.1892147587512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,354.0,576.637168141593,1237.0,689.6877956480605,NaN,NaN,NaN,NaN,NaN,NaN,1194.0,684.5789971617786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187.0,649.9115044247789,1061.0,759.1674550614948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,330.0,574.5132743362832,1214.0,688.6660359508041,NaN,NaN,NaN,NaN,NaN,NaN,1170.0,683.5572374645222,NaN,NaN,NaN,NaN,211.0,648.8495575221239,1084.0,759.1674550614948
162.0,647.787610619469,1035.0,756.1021759697256,244.99999999999997,605.3097345132744,1119.0,715.2317880794702,NaN,NaN,NaN,NaN,307.0,574.5132743362832,1190.0,688.6660359508041,NaN,NaN,NaN,NaN,NaN,NaN,1143.0,681.5137180700095,NaN,NaN,NaN,NaN,187.0,648.8495575221239,1060.0,758.1456953642385
136.0,646.7256637168142,1009.0,755.0804162724693,219.0,602.1238938053098,1095.0,712.166508987701,NaN,NaN,NaN,NaN,285.0,575.5752212389381,1165.0,686.6225165562914,NaN,NaN,NaN,NaN,NaN,NaN,1115.0,680.4919583727531,NaN,NaN,NaN,NaN,164.0,647.787610619469,1034.0,756.1021759697256
113.0,646.7256637168142,983.0,752.0151371807001,195.0,600.0,1069.0,710.1229895931882,NaN,NaN,NaN,NaN,259.0,577.6991150442477,1146.0,686.6225165562914,NaN,NaN,NaN,NaN,NaN,NaN,1090.0,677.426679280984,NaN,NaN,NaN,NaN,142.0,646.7256637168142,1009.9999999999999,754.0586565752129
86.0,644.6017699115044,961.0,750.9933774834437,167.0,598.9380530973452,1043.0,703.99243140965,194.0,633.9823008849557,1069.0,742.8192999053927,238.0,575.5752212389381,1121.0,686.6225165562914,NaN,NaN,NaN,NaN,NaN,NaN,1067.0,674.3614001892148,NaN,NaN,NaN,NaN,118.0,645.6637168141593,986.0,753.0368968779565
NaN,NaN,NaN,NaN,142.0,596.8141592920354,1020.0,701.9489120151371,167.0,630.7964601769912,1044.0,737.7105014191108,213.0,574.5132743362832,1094.0,682.5354777672659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,119.0,593.6283185840708,992.0000000000001,697.8618732261116,146.0,628.6725663716813,1015.0000000000001,734.6452223273416,191.0,572.3893805309734,1069.0,682.5354777672659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,95.0,591.5044247787611,974.0,691.7313150425733,121.0,625.4867256637168,990.0,728.5146641438032,167.0,570.2654867256638,1047.0,678.4484389782403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140.0,569.2035398230089,1023.0,677.426679280984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.0,567.0796460176991,997.0,675.3831598864712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.0,564.9557522123894,975.0,672.317880794702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,568.141592920354,949.0,672.317880794702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.0,567.0796460176991,926.0,670.2743614001893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,564.9557522123894,903.0,668.2308420056764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
