Track 01_cam_1_x,Track 01_cam_1_y,Track 01_cam_2_x,Track 01_cam_2_y,Track 02_cam_1_x,Track 02_cam_1_y,Track 02_cam_2_x,Track 02_cam_2_y,Track 03_cam_1_x,Track 03_cam_1_y,Track 03_cam_2_x,Track 03_cam_2_y,Track 04_cam_1_x,Track 04_cam_1_y,Track 04_cam_2_x,Track 04_cam_2_y,Track 05_cam_1_x,Track 05_cam_1_y,Track 05_cam_2_x,Track 05_cam_2_y,Track 06_cam_1_x,Track 06_cam_1_y,Track 06_cam_2_x,Track 06_cam_2_y,Track 07_cam_1_x,Track 07_cam_1_y,Track 07_cam_2_x,Track 07_cam_2_y,Track 08_cam_1_x,Track 08_cam_1_y,Track 08_cam_2_x,Track 08_cam_2_y,Track 09_cam_1_x,Track 09_cam_1_y,Track 09_cam_2_x,Track 09_cam_2_y,Track 10_cam_1_x,Track 10_cam_1_y,Track 10_cam_2_x,Track 10_cam_2_y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
266.0053908355795,433.6363636363636,1188.2264150943395,415.2272727272727,239.0943396226415,429.5454545454545,1163.3854447439353,410.1136363636364,322.93261455525607,398.8636363636364,1252.3989218328843,384.54545454545456,355.01886792452825,434.65909090909093,1272.0646900269542,424.4318181818182,NaN,NaN,NaN,NaN,404.70080862533695,363.0681818181818,1335.2021563342319,349.77272727272725,412.9811320754717,334.43181818181813,1343.4824797843667,321.1363636363636,391.24528301886795,363.0681818181818,1315.5363881401618,348.75,382.96495956873315,360.0,1310.3611859838275,347.7272727272727,391.24528301886795,340.56818181818187,1319.6765498652292,323.1818181818182
275.3207547169811,436.70454545454544,1195.4716981132076,417.27272727272725,248.40970350404314,432.6136363636364,1169.5956873315363,411.1363636363636,330.177897574124,401.93181818181813,1257.5741239892184,386.5909090909091,359.1590296495957,438.75,1280.345013477089,427.5,NaN,NaN,NaN,NaN,412.9811320754717,365.1136363636364,1342.4474393530998,350.79545454545456,422.2964959568733,336.4772727272727,1353.832884097035,326.25,NaN,NaN,1323.8167115902966,352.8409090909091,390.2102425876011,363.0681818181818,1314.501347708895,348.75,395.3854447439353,341.59090909090907,1328.9919137466309,327.2727272727273
282.566037735849,440.79545454545456,1201.6819407008088,421.3636363636364,256.69002695417794,435.68181818181813,1175.8059299191375,416.25,337.4231805929919,406.0227272727273,1263.7843665768194,390.6818181818182,369.50943396226415,447.9545454545455,1286.55525606469,432.6136363636364,442.99730458221023,563.5227272727273,1348.6576819407007,546.1363636363637,420.22641509433964,366.1363636363636,1345.5525606469002,354.8863636363636,428.5067385444744,336.4772727272727,1360.043126684636,328.2954545454545,400.56064690026955,368.18181818181813,1327.956873315364,357.95454545454544,396.42048517520215,366.1363636363636,1321.746630727763,353.8636363636364,401.5956873315364,346.7045454545455,1330.0269541778976,336.4772727272727
286.7061994609165,445.90909090909093,1206.857142857143,427.5,260.8301886792453,437.7272727272727,1180.9811320754716,421.3636363636364,344.66846361185986,412.15909090909093,1269.9946091644206,393.75,371.57951482479785,452.04545454545456,1290.6954177897574,436.70454545454544,417.1212938005391,564.5454545454545,1327.956873315364,553.2954545454546,426.4366576819407,369.20454545454544,1350.7277628032346,358.97727272727275,433.68194070080864,336.4772727272727,1364.1832884097034,326.25,403.6657681940701,374.31818181818187,1328.9919137466309,358.97727272727275,401.5956873315364,369.20454545454544,1324.8517520215635,354.8863636363636,404.70080862533695,350.79545454545456,1335.2021563342319,341.59090909090907
290.8463611859838,448.9772727272727,1209.9622641509434,429.5454545454545,266.0053908355795,441.81818181818187,1183.0512129380054,423.4090909090909,346.73854447439356,413.1818181818182,1272.0646900269542,396.8181818181818,375.71967654986526,454.0909090909091,1295.8706199460917,439.7727272727273,405.7358490566038,555.340909090909,1314.501347708895,541.0227272727273,432.6469002695418,373.29545454545456,1353.832884097035,360.0,439.8921832884097,337.5,1367.288409703504,325.22727272727275,408.8409703504043,376.3636363636364,1333.132075471698,363.0681818181818,402.63072776280325,369.20454545454544,1327.956873315364,357.95454545454544,402.63072776280325,354.8863636363636,1328.9919137466309,345.6818181818182
