Track 1,Track 2,Track 3,Track 4
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,NaN,9.527976720714006
9.527216001590057,14.21905538373893,NaN,NaN
9.527216001590057,14.21905538373893,NaN,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,NaN,9.527976720714006
9.527216001590057,14.21905538373893,NaN,NaN
9.527216001590057,14.21905538373893,NaN,9.527976720714006
9.527216001590057,14.21905538373893,NaN,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,NaN,NaN
9.527216001590057,14.21905538373893,NaN,9.527976720714006
9.527216001590057,14.21905538373893,NaN,NaN
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,NaN
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,NaN
9.527216001590057,14.21905538373893,NaN,NaN
9.527216001590057,14.21905538373893,NaN,9.527976720714006
9.527216001590057,14.21905538373893,NaN,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,NaN
9.527216001590057,14.21905538373893,8.37330704651621,NaN
9.527216001590057,14.21905538373893,8.37330704651621,NaN
9.527216001590057,14.21905538373893,8.37330704651621,NaN
9.527216001590057,14.21905538373893,NaN,NaN
9.527216001590057,14.21905538373893,NaN,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,9.527976720714006
9.527216001590057,14.21905538373893,8.37330704651621,NaN
9.527216001590057,14.21905538373893,8.37330704651621,NaN
